time,trial,gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
254.828003 , 2 , false , 10912.005859 4074.96875 -93.198845,1649.744019 7406.270508 80.013191,11213.298828 3288.162598 -60.063992,11603.667969 -142.249573 -5.21506,-2240.79248 -8040.399902 94.600525,12728.373047 7478.68457 -121.507843,-8624.317383 9329.349609 -178.343506,6148.459961 -4140.125977 53.766796,-3993.636963 -4104.085449 154.526917,3690.569092 -10559.754883 92.031998,-2976.752441 -1110.82959 -78.744431,-10667.046875 5730.114746 152.841797,-11181.241211 -4205.592285 -72.320969,7779.510254 8177.014648 50.498775,-3911.149414 -2686.07666 80.048683,9227.013672 -9808.326172 -106.532295,-7666.839355 11562.741211 145.305634,-2138.089111 10830.435547 -5.849613,-13420.797852 1138.966431 138.636063,-3481.385254 2646.030518 169.633972,10757.835938 8886.709961 58.788113,6759.214844 -3990.395508 -32.589771,-4747.706055 4758.336914 136.453735,-9724.130859 -1208.036133 -26.195538,-12793.802734 11601.040039 7.570158,-9334.483398 10354.401367 34.555271,6122.825195 1188.962646 163.913315,-6039.485352 13901.625977 161.759995,
255.328003 , 2 , false , 10910.280273 4044.01416 -93.198845,1655.121338 7436.80127 80.013191,11228.768555 3261.294922 -60.063992,11634.546875 -145.067368 -5.21506,-2243.282471 -8009.505859 94.600525,12712.176758 7452.255859 -121.507843,-8655.317383 9328.441406 -178.343506,6166.790527 -4115.120117 53.766796,-4021.624756 -4090.75 154.526917,3689.47168 -10528.785156 92.031998,-2970.705322 -1141.231689 -78.744431,-10694.625977 5744.267578 152.841797,-11171.826172 -4235.124023 -72.320969,7799.233398 8200.930664 50.498775,-3905.791016 -2655.545898 80.048683,9218.204102 -9838.054688 -106.532295,-7692.32959 11580.390625 145.305634,-2107.248047 10827.287109 -5.849613,-13444.078125 1159.453979 138.636063,-3511.878174 2651.608398 169.633972,10773.911133 8913.229492 58.788113,6785.34082 -4007.091309 -32.589771,-4770.168945 4779.694824 136.453735,-9696.30957 -1221.719727 -26.195538,-12763.075195 11605.126953 7.570158,-9308.962891 10371.990234 34.555271,6093.036133 1197.552734 163.913315,-6068.92627 13911.34375 161.759995,
255.828003 , 2 , false , 10908.554688 4013.05957 -93.198845,1660.498657 7467.332031 80.013191,11244.238281 3234.427246 -60.063992,11665.425781 -147.885162 -5.21506,-2245.772461 -7978.611816 94.600525,12695.980469 7425.827148 -121.507843,-8686.317383 9327.533203 -178.343506,6185.121094 -4090.114258 53.766796,-4049.612549 -4077.414551 154.526917,3688.374268 -10497.81543 92.031998,-2964.658203 -1171.633789 -78.744431,-10722.205078 5758.42041 152.841797,-11162.411133 -4264.655762 -72.320969,7818.956543 8224.84668 50.498775,-3900.432617 -2625.015137 80.048683,9209.394531 -9867.783203 -106.532295,-7717.819824 11598.040039 145.305634,-2076.406982 10824.138672 -5.849613,-13467.358398 1179.941528 138.636063,-3542.371094 2657.186279 169.633972,10789.986328 8939.749023 58.788113,6811.466797 -4023.787109 -32.589771,-4792.631836 4801.052734 136.453735,-9668.488281 -1235.40332 -26.195538,-12732.347656 11609.213867 7.570158,-9283.442383 10389.579102 34.555271,6063.24707 1206.142822 163.913315,-6098.367188 13921.061523 161.759995,
256.328003 , 2 , false , 10906.829102 3982.10498 -93.198845,1665.875977 7497.862793 80.013191,11259.708008 3207.55957 -60.063992,11696.304688 -150.702957 -5.21506,-2248.262451 -7947.717773 94.600525,12679.78418 7399.398438 -121.507843,-8717.317383 9326.625 -178.343506,6203.45166 -4065.108398 53.766796,-4077.600342 -4064.079102 154.526917,3687.276855 -10466.845703 92.031998,-2958.611084 -1202.035889 -78.744431,-10749.78418 5772.573242 152.841797,-11152.996094 -4294.1875 -72.320969,7838.679688 8248.762695 50.498775,-3895.074219 -2594.484375 80.048683,9200.584961 -9897.511719 -106.532295,-7743.310059 11615.689453 145.305634,-2045.566284 10820.990234 -5.849613,-13490.638672 1200.429077 138.636063,-3572.864014 2662.76416 169.633972,10806.061523 8966.268555 58.788113,6837.592773 -4040.48291 -32.589771,-4815.094727 4822.410645 136.453735,-9640.666992 -1249.086914 -26.195538,-12701.620117 11613.300781 7.570158,-9257.921875 10407.167969 34.555271,6033.458008 1214.73291 163.913315,-6127.808105 13930.779297 161.759995,
256.82901 , 2 , false , 10905.103516 3951.150391 -93.198845,1671.253296 7528.393555 80.013191,11275.177734 3180.691895 -60.063992,11727.183594 -153.520752 -5.21506,-2250.752441 -7916.82373 94.600525,12663.587891 7372.969727 -121.507843,-8748.317383 9325.716797 -178.343506,6221.782227 -4040.102539 53.766796,-4105.587891 -4050.743652 154.526917,3686.179443 -10435.875977 92.031998,-2952.563965 -1232.437988 -78.744431,-10777.363281 5786.726074 152.841797,-11143.581055 -4323.719238 -72.320969,7858.402832 8272.678711 50.498775,-3889.71582 -2563.953613 80.048683,9191.775391 -9927.240234 -106.532295,-7768.800293 11633.338867 145.305634,-2014.729004 10817.841797 -5.849613,-13513.918945 1220.916626 138.636063,-3603.356934 2668.342041 169.633972,10822.136719 8992.788086 58.788113,6863.71875 -4057.178711 -32.589771,-4837.557617 4843.768555 136.453735,-9612.845703 -1262.770508 -26.195538,-12670.892578 11617.387695 7.570158,-9232.401367 10424.756836 34.555271,6003.668945 1223.322998 163.913315,-6157.249023 13940.49707 161.759995,
257.32901 , 2 , false , 10903.37793 3920.195801 -93.198845,1676.630615 7558.924316 80.013191,11290.647461 3153.824219 -60.063992,11758.0625 -156.338547 -5.21506,-2253.242432 -7885.929688 94.600525,12647.391602 7346.541016 -121.507843,-8779.317383 9324.808594 -178.343506,6240.112793 -4015.09668 53.766796,-4133.575684 -4037.408203 154.526917,3685.082031 -10404.90625 92.031998,-2946.516846 -1262.840088 -78.744431,-10804.942383 5800.878906 152.841797,-11134.166016 -4353.250977 -72.320969,7878.125977 8296.594727 50.498775,-3884.357422 -2533.422852 80.048683,9182.96582 -9956.96875 -106.532295,-7794.290527 11650.988281 145.305634,-1983.891724 10814.693359 -5.849613,-13537.199219 1241.404175 138.636063,-3633.849854 2673.919922 169.633972,10838.211914 9019.307617 58.788113,6889.844727 -4073.874512 -32.589771,-4860.020508 4865.126465 136.453735,-9585.024414 -1276.454102 -26.195538,-12640.165039 11621.474609 7.570158,-9206.880859 10442.345703 34.555271,5973.879883 1231.913086 163.913315,-6186.689941 13950.214844 161.759995,
257.82901 , 2 , false , 10901.652344 3889.241211 -93.198845,1682.007935 7589.455078 80.013191,11306.117188 3126.956543 -60.063992,11788.941406 -159.156342 -5.21506,-2255.732422 -7855.035645 94.600525,12631.195312 7320.112305 -121.507843,-8810.317383 9323.900391 -178.343506,6258.443359 -3990.09082 53.766796,-4161.563477 -4024.072754 154.526917,3683.984619 -10373.936523 92.031998,-2940.469727 -1293.242188 -78.744431,-10832.521484 5815.031738 152.841797,-11124.750977 -4382.782715 -72.320969,7897.849121 8320.510742 50.498775,-3878.999023 -2502.89209 80.048683,9174.15625 -9986.697266 -106.532295,-7819.780762 11668.637695 145.305634,-1953.054443 10811.544922 -5.849613,-13560.479492 1261.891724 138.636063,-3664.342773 2679.497803 169.633972,10854.287109 9045.827148 58.788113,6915.970703 -4090.570312 -32.589771,-4882.483398 4886.484375 136.453735,-9557.203125 -1290.137695 -26.195538,-12609.4375 11625.561523 7.570158,-9181.360352 10459.93457 34.555271,5944.09082 1240.503174 163.913315,-6216.130859 13959.932617 161.759995,
259.196991 , 3 , true , 10337.21582 3561.806641 -15.40871,-2849.991211 2694.607422 2.004921,8710.928711 -908.686523 144.03598,-34.427475 -9472.589844 -117.075691,-8783.061523 6332.515625 151.109726,-7194.206055 8420.324219 -59.615185,-12.244206 -431.03833 -149.220016,-8884.987305 1208.626221 -25.520363,13.079256 35.191341 28.948898,10654.860352 1060.884033 -25.627541,10182.19043 6681.226562 -132.571869,-11085.504883 -9574.90625 -1.281219,2446.483398 -12450.25 -62.950542,-8140.938477 5800.216797 -171.170578,-14241.114258 -14159.792969 -147.387848,10415.547852 -11907.607422 -95.293732,12878.431641 -13938.974609 -163.216888,-9785.727539 -10634.253906 -168.39798,-6001.229492 -3627.209961 -37.733074,4917.129883 -3378.456787 122.700256,-5477.145508 9816.867188 -143.386475,-10318.426758 -117.86615 -66.882767,390.496826 -13514.333984 -174.07637,-13173.725586 10568.941406 168.805359,-9316.635742 4586.544922 -96.995369,-7973.19873 6704.453125 -79.301064,-13699.950195 6582.376953 118.402061,-6877.045898 -892.170654 -175.475494,
259.696991 , 3 , true , 10367.095703 3553.572266 -15.40871,-2819.013916 2695.689697 2.004921,8685.832031 -890.480835 144.03598,-48.537617 -9500.199219 -117.075691,-8810.216797 6347.48584 151.109726,-7178.524414 8393.592773 -59.615185,-38.877502 -446.902557 -149.220016,-8857.014648 1195.271851 -25.520363,40.205872 50.196205 28.948898,10682.802734 1047.476685 -25.627541,10161.210938 6658.400391 -132.571869,-11054.504883 -9575.602539 -1.281219,2460.583252 -12477.859375 -62.950542,-8171.575195 5795.463867 -171.170578,-14267.240234 -14176.503906 -147.387848,10412.702148 -11938.486328 -95.293732,12848.763672 -13947.935547 -163.216888,-9816.091797 -10640.490234 -168.39798,-5976.708008 -3646.183838 -37.733074,4900.388672 -3352.368652 122.700256,-5502.030273 9798.370117 -143.386475,-10306.256836 -146.377014 -66.882767,359.662384 -13517.542969 -174.07637,-13204.150391 10574.96582 168.805359,-9320.419922 4555.771973 -96.995369,-7967.446777 6673.998047 -79.301064,-13714.693359 6609.638184 118.402061,-6907.955078 -894.615234 -175.475494,
260.196991 , 3 , true , 10396.975586 3545.337891 -15.40871,-2788.036621 2696.771973 2.004921,8660.735352 -872.275146 144.03598,-62.647758 -9527.808594 -117.075691,-8837.37207 6362.456055 151.109726,-7162.842773 8366.861328 -59.615185,-65.510796 -462.766785 -149.220016,-8829.041992 1181.91748 -25.520363,67.332527 65.20108 28.948898,10710.745117 1034.069336 -25.627541,10140.231445 6635.574219 -132.571869,-11023.504883 -9576.298828 -1.281219,2474.683105 -12505.46875 -62.950542,-8202.211914 5790.710938 -171.170578,-14293.366211 -14193.214844 -147.387848,10409.856445 -11969.365234 -95.293732,12819.095703 -13956.896484 -163.216888,-9846.456055 -10646.726562 -168.39798,-5952.186523 -3665.157715 -37.733074,4883.647461 -3326.280518 122.700256,-5526.915039 9779.873047 -143.386475,-10294.086914 -174.88797 -66.882767,328.827942 -13520.751953 -174.07637,-13234.575195 10580.990234 168.805359,-9324.204102 4524.999023 -96.995369,-7961.694824 6643.542969 -79.301064,-13729.436523 6636.899414 118.402061,-6938.864258 -897.059814 -175.475494,
260.696991 , 3 , true , 10426.855469 3537.103516 -15.40871,-2757.059326 2697.854248 2.004921,8635.638672 -854.069458 144.03598,-76.758011 -9555.417969 -117.075691,-8864.527344 6377.42627 151.109726,-7147.161133 8340.129883 -59.615185,-92.144089 -478.631012 -149.220016,-8801.069336 1168.56311 -25.520363,94.459183 80.206062 28.948898,10738.6875 1020.661987 -25.627541,10119.251953 6612.748047 -132.571869,-10992.504883 -9576.995117 -1.281219,2488.782959 -12533.078125 -62.950542,-8232.848633 5785.958008 -171.170578,-14319.492188 -14209.925781 -147.387848,10407.010742 -12000.244141 -95.293732,12789.427734 -13965.857422 -163.216888,-9876.820312 -10652.962891 -168.39798,-5927.665039 -3684.131592 -37.733074,4866.90625 -3300.192383 122.700256,-5551.799805 9761.375977 -143.386475,-10281.916992 -203.398926 -66.882767,297.9935 -13523.960938 -174.07637,-13265.0 10587.014648 168.805359,-9327.988281 4494.226074 -96.995369,-7955.942871 6613.087891 -79.301064,-13744.179688 6664.160645 118.402061,-6969.773438 -899.504395 -175.475494,
261.197998 , 3 , true , 10456.735352 3528.869141 -15.40871,-2726.082031 2698.936523 2.004921,8610.541992 -835.86377 144.03598,-90.868271 -9583.027344 -117.075691,-8891.682617 6392.396484 151.109726,-7131.479492 8313.398438 -59.615185,-118.777382 -494.495239 -149.220016,-8773.09668 1155.20874 -25.520363,121.585838 95.211044 28.948898,10766.629883 1007.254639 -25.627541,10098.272461 6589.921875 -132.571869,-10961.504883 -9577.691406 -1.281219,2502.882812 -12560.6875 -62.950542,-8263.485352 5781.205078 -171.170578,-14345.618164 -14226.636719 -147.387848,10404.165039 -12031.123047 -95.293732,12759.759766 -13974.818359 -163.216888,-9907.18457 -10659.199219 -168.39798,-5903.143555 -3703.105469 -37.733074,4850.165039 -3274.104248 122.700256,-5576.68457 9742.878906 -143.386475,-10269.74707 -231.909882 -66.882767,267.159058 -13527.169922 -174.07637,-13295.424805 10593.039062 168.805359,-9331.772461 4463.453125 -96.995369,-7950.190918 6582.632812 -79.301064,-13758.922852 6691.421875 118.402061,-7000.682617 -901.948975 -175.475494,
261.697998 , 3 , true , 10486.615234 3520.634766 -15.40871,-2695.104736 2700.018799 2.004921,8585.445312 -817.658081 144.03598,-104.978531 -9610.636719 -117.075691,-8918.837891 6407.366699 151.109726,-7115.797852 8286.666992 -59.615185,-145.410828 -510.359467 -149.220016,-8745.124023 1141.85437 -25.520363,148.712311 110.216026 28.948898,10794.572266 993.84729 -25.627541,10077.292969 6567.095703 -132.571869,-10930.504883 -9578.387695 -1.281219,2516.982666 -12588.296875 -62.950542,-8294.12207 5776.452148 -171.170578,-14371.744141 -14243.347656 -147.387848,10401.319336 -12062.001953 -95.293732,12730.091797 -13983.779297 -163.216888,-9937.548828 -10665.435547 -168.39798,-5878.62207 -3722.079346 -37.733074,4833.423828 -3248.016113 122.700256,-5601.569336 9724.381836 -143.386475,-10257.577148 -260.420837 -66.882767,236.324615 -13530.378906 -174.07637,-13325.849609 10599.063477 168.805359,-9335.556641 4432.680176 -96.995369,-7944.438965 6552.177734 -79.301064,-13773.666016 6718.683105 118.402061,-7031.591797 -904.393555 -175.475494,
262.197998 , 3 , true , 10516.495117 3512.400391 -15.40871,-2664.127441 2701.101074 2.004921,8560.348633 -799.452393 144.03598,-119.088791 -9638.246094 -117.075691,-8945.993164 6422.336914 151.109726,-7100.116211 8259.935547 -59.615185,-172.044357 -526.222839 -149.220016,-8717.151367 1128.5 -25.520363,175.83873 125.221008 28.948898,10822.514648 980.439941 -25.627541,10056.313477 6544.269531 -132.571869,-10899.504883 -9579.083984 -1.281219,2531.08252 -12615.90625 -62.950542,-8324.758789 5771.699219 -171.170578,-14397.870117 -14260.058594 -147.387848,10398.473633 -12092.880859 -95.293732,12700.423828 -13992.740234 -163.216888,-9967.913086 -10671.671875 -168.39798,-5854.100586 -3741.053223 -37.733074,4816.682617 -3221.927979 122.700256,-5626.454102 9705.884766 -143.386475,-10245.407227 -288.931793 -66.882767,205.490173 -13533.587891 -174.07637,-13356.274414 10605.087891 168.805359,-9339.34082 4401.907227 -96.995369,-7938.687012 6521.722656 -79.301064,-13788.40918 6745.944336 118.402061,-7062.500977 -906.838135 -175.475494,
262.697998 , 3 , true , 10546.375 3504.166016 -15.40871,-2633.150146 2702.18335 2.004921,8535.251953 -781.246704 144.03598,-133.199051 -9665.855469 -117.075691,-8973.148438 6437.307129 151.109726,-7084.43457 8233.204102 -59.615185,-198.677887 -542.086121 -149.220016,-8689.178711 1115.14563 -25.520363,202.965149 140.2258 28.948898,10850.457031 967.032593 -25.627541,10035.333984 6521.443359 -132.571869,-10868.504883 -9579.780273 -1.281219,2545.182373 -12643.515625 -62.950542,-8355.395508 5766.946289 -171.170578,-14423.996094 -14276.769531 -147.387848,10395.62793 -12123.759766 -95.293732,12670.755859 -14001.701172 -163.216888,-9998.277344 -10677.908203 -168.39798,-5829.579102 -3760.0271 -37.733074,4799.941406 -3195.839844 122.700256,-5651.338867 9687.387695 -143.386475,-10233.237305 -317.442749 -66.882767,174.655731 -13536.796875 -174.07637,-13386.699219 10611.112305 168.805359,-9343.125 4371.134277 -96.995369,-7932.935059 6491.267578 -79.301064,-13803.152344 6773.205566 118.402061,-7093.410156 -909.282715 -175.475494,
263.197998 , 3 , true , 10576.254883 3495.931641 -15.40871,-2602.172852 2703.265625 2.004921,8510.155273 -763.041016 144.03598,-147.309311 -9693.464844 -117.075691,-9000.303711 6452.277344 151.109726,-7068.75293 8206.472656 -59.615185,-225.311417 -557.949402 -149.220016,-8661.206055 1101.79126 -25.520363,230.091568 155.230545 28.948898,10878.399414 953.625244 -25.627541,10014.354492 6498.617188 -132.571869,-10837.504883 -9580.476562 -1.281219,2559.282227 -12671.125 -62.950542,-8386.032227 5762.193359 -171.170578,-14450.12207 -14293.480469 -147.387848,10392.782227 -12154.638672 -95.293732,12641.087891 -14010.662109 -163.216888,-10028.641602 -10684.144531 -168.39798,-5805.057617 -3779.000977 -37.733074,4783.200195 -3169.751709 122.700256,-5676.223633 9668.890625 -143.386475,-10221.067383 -345.953705 -66.882767,143.821289 -13540.005859 -174.07637,-13417.124023 10617.136719 168.805359,-9346.90918 4340.361328 -96.995369,-7927.183105 6460.8125 -79.301064,-13817.895508 6800.466797 118.402061,-7124.319336 -911.727295 -175.475494,
263.697998 , 3 , true , 10606.134766 3487.697266 -15.40871,-2571.195557 2704.3479 2.004921,8485.058594 -744.835327 144.03598,-161.419571 -9721.074219 -117.075691,-9027.458984 6467.247559 151.109726,-7053.071289 8179.733887 -59.615185,-251.944946 -573.812683 -149.220016,-8633.233398 1088.43689 -25.520363,257.218018 170.235291 28.948898,10906.341797 940.217896 -25.627541,9993.375 6475.791016 -132.571869,-10806.504883 -9581.172852 -1.281219,2573.38208 -12698.734375 -62.950542,-8416.668945 5757.44043 -171.170578,-14476.248047 -14310.191406 -147.387848,10389.936523 -12185.517578 -95.293732,12611.419922 -14019.623047 -163.216888,-10059.005859 -10690.380859 -168.39798,-5780.536133 -3797.974854 -37.733074,4766.458984 -3143.663574 122.700256,-5701.108398 9650.393555 -143.386475,-10208.897461 -374.464661 -66.882767,112.986847 -13543.214844 -174.07637,-13447.548828 10623.161133 168.805359,-9350.693359 4309.588379 -96.995369,-7921.431152 6430.357422 -79.301064,-13832.638672 6827.728027 118.402061,-7155.228516 -914.171875 -175.475494,
264.197998 , 3 , true , 10636.014648 3479.462891 -15.40871,-2540.218262 2705.430176 2.004921,8459.961914 -726.629639 144.03598,-175.529831 -9748.683594 -117.075691,-9054.614258 6482.217773 151.109726,-7037.389648 8152.987305 -59.615185,-278.578064 -589.675964 -149.220016,-8605.260742 1075.08252 -25.520363,284.34491 185.240036 28.948898,10934.28418 926.810547 -25.627541,9972.395508 6452.964844 -132.571869,-10775.504883 -9581.869141 -1.281219,2587.481934 -12726.34375 -62.950542,-8447.305664 5752.6875 -171.170578,-14502.374023 -14326.902344 -147.387848,10387.09082 -12216.396484 -95.293732,12581.751953 -14028.583984 -163.216888,-10089.370117 -10696.617188 -168.39798,-5756.014648 -3816.94873 -37.733074,4749.717773 -3117.575439 122.700256,-5725.993164 9631.896484 -143.386475,-10196.727539 -402.975616 -66.882767,82.152405 -13546.423828 -174.07637,-13477.973633 10629.185547 168.805359,-9354.477539 4278.81543 -96.995369,-7915.679199 6399.902344 -79.301064,-13847.381836 6854.989258 118.402061,-7186.137695 -916.616455 -175.475494,
264.697998 , 3 , true , 10665.894531 3471.228516 -15.40871,-2509.240967 2706.512451 2.004921,8434.865234 -708.42395 144.03598,-189.640091 -9776.292969 -117.075691,-9081.769531 6497.187988 151.109726,-7021.708008 8126.240723 -59.615185,-305.211121 -605.539246 -149.220016,-8577.288086 1061.728149 -25.520363,311.471802 200.244781 28.948898,10962.226562 913.403198 -25.627541,9951.416016 6430.138672 -132.571869,-10744.504883 -9582.56543 -1.281219,2601.581787 -12753.953125 -62.950542,-8477.942383 5747.93457 -171.170578,-14528.5 -14343.613281 -147.387848,10384.245117 -12247.275391 -95.293732,12552.083984 -14037.544922 -163.216888,-10119.734375 -10702.853516 -168.39798,-5731.493164 -3835.922607 -37.733074,4732.976562 -3091.487305 122.700256,-5750.87793 9613.399414 -143.386475,-10184.557617 -431.486572 -66.882767,51.317963 -13549.632812 -174.07637,-13508.398438 10635.209961 168.805359,-9358.261719 4248.04248 -96.995369,-7909.927246 6369.447266 -79.301064,-13862.125 6882.250488 118.402061,-7217.046875 -919.061035 -175.475494,
265.197998 , 3 , true , 10695.774414 3462.994141 -15.40871,-2478.263672 2707.594727 2.004921,8409.768555 -690.218262 144.03598,-203.750351 -9803.902344 -117.075691,-9108.924805 6512.158203 151.109726,-7006.026367 8099.494141 -59.615185,-331.844177 -621.402527 -149.220016,-8549.31543 1048.373779 -25.520363,338.598694 215.249527 28.948898,10990.168945 899.99585 -25.627541,9930.436523 6407.3125 -132.571869,-10713.504883 -9583.261719 -1.281219,2615.681641 -12781.5625 -62.950542,-8508.579102 5743.181641 -171.170578,-14554.625977 -14360.324219 -147.387848,10381.399414 -12278.154297 -95.293732,12522.416016 -14046.505859 -163.216888,-10150.098633 -10709.089844 -168.39798,-5706.97168 -3854.896484 -37.733074,4716.235352 -3065.39917 122.700256,-5775.762695 9594.902344 -143.386475,-10172.387695 -459.997528 -66.882767,20.483521 -13552.841797 -174.07637,-13538.823242 10641.234375 168.805359,-9362.045898 4217.269531 -96.995369,-7904.175293 6338.992188 -79.301064,-13876.868164 6909.511719 118.402061,-7247.956055 -921.505615 -175.475494,
265.699005 , 3 , true , 10725.654297 3454.759766 -15.40871,-2447.286377 2708.677002 2.004921,8384.671875 -672.012573 144.03598,-217.860611 -9831.511719 -117.075691,-9136.080078 6527.128418 151.109726,-6990.344727 8072.747559 -59.615185,-358.477234 -637.265808 -149.220016,-8521.342773 1035.019409 -25.520363,365.725586 230.254272 28.948898,11018.111328 886.588501 -25.627541,9909.457031 6384.486328 -132.571869,-10682.504883 -9583.958008 -1.281219,2629.781494 -12809.171875 -62.950542,-8539.21582 5738.428711 -171.170578,-14580.751953 -14377.035156 -147.387848,10378.553711 -12309.033203 -95.293732,12492.748047 -14055.466797 -163.216888,-10180.462891 -10715.326172 -168.39798,-5682.450195 -3873.870361 -37.733074,4699.494141 -3039.311035 122.700256,-5800.647461 9576.405273 -143.386475,-10160.217773 -488.508484 -66.882767,-10.350947 -13556.050781 -174.07637,-13569.248047 10647.258789 168.805359,-9365.830078 4186.496582 -96.995369,-7898.42334 6308.537109 -79.301064,-13891.611328 6936.772949 118.402061,-7278.865234 -923.950195 -175.475494,
266.197998 , 3 , true , 10755.53418 3446.525391 -15.40871,-2416.309082 2709.759277 2.004921,8359.575195 -653.806885 144.03598,-231.970871 -9859.121094 -117.075691,-9163.235352 6542.098633 151.109726,-6974.663086 8046.000977 -59.615185,-385.110291 -653.129089 -149.220016,-8493.370117 1021.664673 -25.520363,392.852478 245.259018 28.948898,11046.053711 873.181152 -25.627541,9888.477539 6361.660156 -132.571869,-10651.504883 -9584.654297 -1.281219,2643.881348 -12836.78125 -62.950542,-8569.852539 5733.675781 -171.170578,-14606.87793 -14393.746094 -147.387848,10375.708008 -12339.912109 -95.293732,12463.080078 -14064.427734 -163.216888,-10210.827148 -10721.5625 -168.39798,-5657.928711 -3892.844238 -37.733074,4682.75293 -3013.2229 122.700256,-5825.532227 9557.908203 -143.386475,-10148.047852 -517.019287 -66.882767,-41.185394 -13559.259766 -174.07637,-13599.672852 10653.283203 168.805359,-9369.614258 4155.723633 -96.995369,-7892.671387 6278.082031 -79.301064,-13906.354492 6964.03418 118.402061,-7309.774414 -926.394775 -175.475494,
266.699005 , 3 , true , 10785.414062 3438.291016 -15.40871,-2385.331787 2710.841553 2.004921,8334.478516 -635.601196 144.03598,-246.081131 -9886.730469 -117.075691,-9190.390625 6557.068848 151.109726,-6958.981445 8019.254395 -59.615185,-411.743347 -668.992371 -149.220016,-8465.397461 1008.308411 -25.520363,419.97937 260.263885 28.948898,11073.996094 859.773804 -25.627541,9867.498047 6338.833984 -132.571869,-10620.504883 -9585.350586 -1.281219,2657.981201 -12864.390625 -62.950542,-8600.489258 5728.922852 -171.170578,-14633.003906 -14410.457031 -147.387848,10372.862305 -12370.791016 -95.293732,12433.412109 -14073.388672 -163.216888,-10241.191406 -10727.798828 -168.39798,-5633.407227 -3911.818115 -37.733074,4666.011719 -2987.134766 122.700256,-5850.416992 9539.411133 -143.386475,-10135.87793 -545.529297 -66.882767,-72.019836 -13562.46875 -174.07637,-13630.097656 10659.307617 168.805359,-9373.398438 4124.950684 -96.995369,-7886.919434 6247.626953 -79.301064,-13921.097656 6991.29541 118.402061,-7340.683594 -928.839355 -175.475494,
267.197998 , 3 , true , 10815.293945 3430.056641 -15.40871,-2354.354492 2711.923828 2.004921,8309.381836 -617.395508 144.03598,-260.191376 -9914.339844 -117.075691,-9217.545898 6572.039062 151.109726,-6943.299805 7992.507812 -59.615185,-438.376404 -684.855652 -149.220016,-8437.424805 994.952148 -25.520363,447.106262 275.269104 28.948898,11101.938477 846.366455 -25.627541,9846.518555 6316.007812 -132.571869,-10589.504883 -9586.046875 -1.281219,2672.081055 -12892.0 -62.950542,-8631.125977 5724.169922 -171.170578,-14659.129883 -14427.167969 -147.387848,10370.016602 -12401.669922 -95.293732,12403.744141 -14082.349609 -163.216888,-10271.555664 -10734.035156 -168.39798,-5608.885742 -3930.791992 -37.733074,4649.270508 -2961.046631 122.700256,-5875.301758 9520.914062 -143.386475,-10123.708008 -574.039307 -66.882767,-102.854279 -13565.677734 -174.07637,-13660.522461 10665.332031 168.805359,-9377.182617 4094.177734 -96.995369,-7881.16748 6217.171875 -79.301064,-13935.84082 7018.556641 118.402061,-7371.592773 -931.283936 -175.475494,
267.699005 , 3 , true , 10845.173828 3421.822266 -15.40871,-2323.377197 2713.006104 2.004921,8284.285156 -599.189819 144.03598,-274.301636 -9941.949219 -117.075691,-9244.701172 6587.009277 151.109726,-6927.618164 7965.76123 -59.615185,-465.00946 -700.718933 -149.220016,-8409.452148 981.595886 -25.520363,474.233154 290.274323 28.948898,11129.880859 832.959106 -25.627541,9825.539062 6293.181641 -132.571869,-10558.504883 -9586.743164 -1.281219,2686.180908 -12919.609375 -62.950542,-8661.762695 5719.416992 -171.170578,-14685.255859 -14443.878906 -147.387848,10367.170898 -12432.548828 -95.293732,12374.076172 -14091.310547 -163.216888,-10301.919922 -10740.271484 -168.39798,-5584.364258 -3949.765869 -37.733074,4632.529297 -2934.958496 122.700256,-5900.186523 9502.416992 -143.386475,-10111.538086 -602.549316 -66.882767,-133.688721 -13568.886719 -174.07637,-13690.947266 10671.356445 168.805359,-9380.966797 4063.404785 -96.995369,-7875.415527 6186.716797 -79.301064,-13950.583984 7045.817871 118.402061,-7402.501953 -933.728516 -175.475494,
268.199005 , 3 , true , 10875.053711 3413.587891 -15.40871,-2292.399902 2714.088379 2.004921,8259.188477 -580.984131 144.03598,-288.411896 -9969.558594 -117.075691,-9271.856445 6601.979492 151.109726,-6911.936523 7939.014648 -59.615185,-491.642517 -716.582214 -149.220016,-8381.479492 968.239624 -25.520363,501.360046 305.279541 28.948898,11157.823242 819.551758 -25.627541,9804.55957 6270.355469 -132.571869,-10527.504883 -9587.439453 -1.281219,2700.280762 -12947.21875 -62.950542,-8692.399414 5714.664062 -171.170578,-14711.381836 -14460.589844 -147.387848,10364.325195 -12463.427734 -95.293732,12344.408203 -14100.271484 -163.216888,-10332.28418 -10746.507812 -168.39798,-5559.842773 -3968.739746 -37.733074,4615.788086 -2908.870361 122.700256,-5925.071289 9483.919922 -143.386475,-10099.368164 -631.059326 -66.882767,-164.523163 -13572.095703 -174.07637,-13721.37207 10677.380859 168.805359,-9384.750977 4032.631836 -96.995369,-7869.663574 6156.261719 -79.301064,-13965.327148 7073.079102 118.402061,-7433.411133 -936.173096 -175.475494,
