time,trial,gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
365.18399 , 3 , true , 13988.668945 2326.156982 -113.395157,4485.472168 14070.162109 -104.713791,2136.885742 -673.660095 -71.676529,11677.006836 -12408.640625 -169.13826,-13387.631836 -10035.291016 -135.686569,3940.488037 14603.599609 28.314608,-8639.388672 -1561.730225 3.768634,11178.21582 12463.566406 -55.510849,-13382.739258 3600.754395 46.570343,-12803.395508 -3695.711914 134.798615,12015.987305 14261.822266 -90.234253,6996.00293 -10190.321289 -46.409428,-7349.032227 -5446.274414 15.535005,-701.572632 11114.771484 9.44293,-5957.585938 9452.316406 -78.706886,9651.995117 3700.170898 -123.53093,-1680.734131 -13827.420898 16.119019,-2174.824219 4403.648438 -86.709229,-3928.390137 5186.28418 -39.587109,-603.058411 -13259.706055 146.822388,-11542.272461 -3826.277832 125.330589,6695.077148 -2272.683838 118.391449,2817.383789 -12919.708984 -120.779732,-10131.349609 -1112.405151 -122.420616,-4849.984375 -5900.765625 24.829912,-3185.982422 7305.289062 73.759422,-4222.407227 1724.366333 53.87875,13272.911133 5112.490234 -101.332314,
365.68399 , 3 , true , 13976.347656 2297.70752 -113.395157,4477.601074 14040.191406 -104.713791,2146.633789 -703.087769 -71.676529,11646.551758 -12414.483398 -169.13826,-13409.822266 -10056.936523 -135.686569,3967.779541 14618.3125 28.314608,-8608.449219 -1559.694336 3.768634,11195.774414 12438.015625 -55.510849,-13361.426758 3623.270264 46.570343,-12825.25293 -3673.718262 134.798615,12015.866211 14230.822266 -90.234253,7017.375977 -10212.78418 -46.409428,-7319.16748 -5437.964355 15.535005,-670.992676 11119.857422 9.44293,-5951.516113 9421.921875 -78.706886,9634.860352 3674.33252 -123.53093,-1650.952637 -13818.823242 16.119019,-2173.045654 4372.693848 -86.709229,-3904.496826 5166.530762 -39.587109,-629.004639 -13242.75293 146.822388,-11560.194336 -3800.984375 125.330589,6680.333984 -2245.415039 118.391449,2801.520508 -12946.349609 -120.779732,-10147.969727 -1138.572754 -122.420616,-4821.845215 -5887.748047 24.829912,-3177.309082 7335.047852 73.759422,-4204.137207 1749.40625 53.87875,13266.826172 5082.095703 -101.332314,
366.18399 , 3 , true , 13964.026367 2269.258057 -113.395157,4469.72998 14010.220703 -104.713791,2156.381836 -732.515442 -71.676529,11616.09668 -12420.326172 -169.13826,-13432.012695 -10078.582031 -135.686569,3995.071045 14633.025391 28.314608,-8577.509766 -1557.658447 3.768634,11213.333008 12412.464844 -55.510849,-13340.114258 3645.786133 46.570343,-12847.110352 -3651.724609 134.798615,12015.745117 14199.822266 -90.234253,7038.749023 -10235.24707 -46.409428,-7289.302734 -5429.654297 15.535005,-640.41272 11124.943359 9.44293,-5945.446289 9391.527344 -78.706886,9617.725586 3648.494141 -123.53093,-1621.171143 -13810.225586 16.119019,-2171.26709 4341.739258 -86.709229,-3880.603516 5146.777344 -39.587109,-654.950867 -13225.799805 146.822388,-11578.116211 -3775.690918 125.330589,6665.59082 -2218.14624 118.391449,2785.657227 -12972.990234 -120.779732,-10164.589844 -1164.740356 -122.420616,-4793.706055 -5874.730469 24.829912,-3168.635742 7364.806641 73.759422,-4185.867188 1774.446167 53.87875,13260.741211 5051.701172 -101.332314,
366.68399 , 3 , true , 13951.705078 2240.808594 -113.395157,4461.858887 13980.25 -104.713791,2166.129883 -761.943115 -71.676529,11585.641602 -12426.168945 -169.13826,-13454.203125 -10100.227539 -135.686569,4022.362549 14647.738281 28.314608,-8546.570312 -1555.622559 3.768634,11230.891602 12386.914062 -55.510849,-13318.801758 3668.302002 46.570343,-12868.967773 -3629.730957 134.798615,12015.624023 14168.822266 -90.234253,7060.12207 -10257.709961 -46.409428,-7259.437988 -5421.344238 15.535005,-609.832764 11130.029297 9.44293,-5939.376465 9361.132812 -78.706886,9600.59082 3622.655762 -123.53093,-1591.389648 -13801.62793 16.119019,-2169.488525 4310.784668 -86.709229,-3856.710205 5127.023926 -39.587109,-680.897095 -13208.84668 146.822388,-11596.038086 -3750.397461 125.330589,6650.847656 -2190.877441 118.391449,2769.793945 -12999.630859 -120.779732,-10181.209961 -1190.907959 -122.420616,-4765.566895 -5861.712891 24.829912,-3159.962402 7394.56543 73.759422,-4167.597168 1799.486084 53.87875,13254.65625 5021.306641 -101.332314,
367.18399 , 3 , true , 13939.383789 2212.359131 -113.395157,4453.987793 13950.279297 -104.713791,2175.87793 -791.370789 -71.676529,11555.186523 -12432.011719 -169.13826,-13476.393555 -10121.873047 -135.686569,4049.654053 14662.451172 28.314608,-8515.630859 -1553.58667 3.768634,11248.450195 12361.363281 -55.510849,-13297.489258 3690.817871 46.570343,-12890.825195 -3607.737305 134.798615,12015.50293 14137.822266 -90.234253,7081.495117 -10280.172852 -46.409428,-7229.573242 -5413.03418 15.535005,-579.252808 11135.115234 9.44293,-5933.306641 9330.738281 -78.706886,9583.456055 3596.817383 -123.53093,-1561.608154 -13793.030273 16.119019,-2167.709961 4279.830078 -86.709229,-3832.816895 5107.270508 -39.587109,-706.843323 -13191.893555 146.822388,-11613.959961 -3725.104004 125.330589,6636.104492 -2163.608643 118.391449,2753.930664 -13026.271484 -120.779732,-10197.830078 -1217.075562 -122.420616,-4737.427734 -5848.695312 24.829912,-3151.289062 7424.324219 73.759422,-4149.327148 1824.526001 53.87875,13248.571289 4990.912109 -101.332314,
367.68399 , 3 , true , 13927.0625 2183.909668 -113.395157,4446.116699 13920.308594 -104.713791,2185.625977 -820.798462 -71.676529,11524.731445 -12437.854492 -169.13826,-13498.583984 -10143.518555 -135.686569,4076.945557 14677.164062 28.314608,-8484.691406 -1551.550781 3.768634,11266.008789 12335.8125 -55.510849,-13276.176758 3713.33374 46.570343,-12912.682617 -3585.743652 134.798615,12015.381836 14106.822266 -90.234253,7102.868164 -10302.635742 -46.409428,-7199.708496 -5404.724121 15.535005,-548.672852 11140.201172 9.44293,-5927.236816 9300.34375 -78.706886,9566.321289 3570.979004 -123.53093,-1531.82666 -13784.432617 16.119019,-2165.931396 4248.875488 -86.709229,-3808.923584 5087.51709 -39.587109,-732.789551 -13174.94043 146.822388,-11631.881836 -3699.810547 125.330589,6621.361328 -2136.339844 118.391449,2738.067383 -13052.912109 -120.779732,-10214.450195 -1243.243164 -122.420616,-4709.288574 -5835.677734 24.829912,-3142.615723 7454.083008 73.759422,-4131.057129 1849.565918 53.87875,13242.486328 4960.517578 -101.332314,
368.18399 , 3 , true , 13914.741211 2155.460205 -113.395157,4438.245605 13890.337891 -104.713791,2195.374023 -850.226135 -71.676529,11494.276367 -12443.697266 -169.13826,-13520.774414 -10165.164062 -135.686569,4104.236816 14691.876953 28.314608,-8453.751953 -1549.514893 3.768634,11283.567383 12310.261719 -55.510849,-13254.864258 3735.849609 46.570343,-12934.540039 -3563.75 134.798615,12015.260742 14075.822266 -90.234253,7124.241211 -10325.098633 -46.409428,-7169.84375 -5396.414062 15.535005,-518.092896 11145.287109 9.44293,-5921.166992 9269.949219 -78.706886,9549.186523 3545.140625 -123.53093,-1502.045166 -13775.834961 16.119019,-2164.152832 4217.920898 -86.709229,-3785.030273 5067.763672 -39.587109,-758.735779 -13157.987305 146.822388,-11649.803711 -3674.51709 125.330589,6606.618164 -2109.071045 118.391449,2722.204102 -13079.552734 -120.779732,-10231.070312 -1269.410767 -122.420616,-4681.149414 -5822.660156 24.829912,-3133.942383 7483.841797 73.759422,-4112.787109 1874.605835 53.87875,13236.401367 4930.123047 -101.332314,
368.68399 , 3 , true , 13902.419922 2127.010742 -113.395157,4430.374512 13860.367188 -104.713791,2205.12207 -879.653809 -71.676529,11463.821289 -12449.540039 -169.13826,-13542.964844 -10186.80957 -135.686569,4131.52832 14706.589844 28.314608,-8422.8125 -1547.479004 3.768634,11301.125977 12284.710938 -55.510849,-13233.551758 3758.365479 46.570343,-12956.397461 -3541.756348 134.798615,12015.139648 14044.822266 -90.234253,7145.614258 -10347.561523 -46.409428,-7139.979004 -5388.104004 15.535005,-487.512939 11150.373047 9.44293,-5915.097168 9239.554688 -78.706886,9532.051758 3519.302246 -123.53093,-1472.263672 -13767.237305 16.119019,-2162.374268 4186.966309 -86.709229,-3761.136963 5048.010254 -39.587109,-784.682007 -13141.03418 146.822388,-11667.725586 -3649.223633 125.330589,6591.875 -2081.802246 118.391449,2706.34082 -13106.193359 -120.779732,-10247.69043 -1295.578369 -122.420616,-4653.010254 -5809.642578 24.829912,-3125.269043 7513.600586 73.759422,-4094.516357 1899.645752 53.87875,13230.316406 4899.728516 -101.332314,
369.184998 , 3 , true , 13890.098633 2098.561279 -113.395157,4422.503418 13830.396484 -104.713791,2214.870117 -909.081482 -71.676529,11433.366211 -12455.382812 -169.13826,-13565.155273 -10208.455078 -135.686569,4158.819824 14721.302734 28.314608,-8391.873047 -1545.443115 3.768634,11318.68457 12259.160156 -55.510849,-13212.239258 3780.881348 46.570343,-12978.254883 -3519.762695 134.798615,12015.018555 14013.822266 -90.234253,7166.987305 -10370.024414 -46.409428,-7110.114258 -5379.793945 15.535005,-456.932983 11155.458984 9.44293,-5909.027344 9209.160156 -78.706886,9514.916992 3493.463867 -123.53093,-1442.482178 -13758.639648 16.119019,-2160.595703 4156.011719 -86.709229,-3737.243652 5028.256836 -39.587109,-810.628235 -13124.081055 146.822388,-11685.647461 -3623.930176 125.330589,6577.131836 -2054.533447 118.391449,2690.477539 -13132.833984 -120.779732,-10264.310547 -1321.745972 -122.420616,-4624.871094 -5796.625 24.829912,-3116.595703 7543.359375 73.759422,-4076.23877 1924.685669 53.87875,13224.231445 4869.333984 -101.332314,
369.684998 , 3 , true , 13877.777344 2070.111816 -113.395157,4414.632324 13800.425781 -104.713791,2224.618164 -938.509155 -71.676529,11402.911133 -12461.225586 -169.13826,-13587.345703 -10230.100586 -135.686569,4186.111328 14736.015625 28.314608,-8360.933594 -1543.407227 3.768634,11336.243164 12233.609375 -55.510849,-13190.926758 3803.397217 46.570343,-13000.112305 -3497.769043 134.798615,12014.897461 13982.822266 -90.234253,7188.360352 -10392.487305 -46.409428,-7080.249512 -5371.483887 15.535005,-426.353027 11160.544922 9.44293,-5902.95752 9178.765625 -78.706886,9497.782227 3467.625488 -123.53093,-1412.700684 -13750.041992 16.119019,-2158.817139 4125.057129 -86.709229,-3713.350342 5008.503418 -39.587109,-836.574463 -13107.12793 146.822388,-11703.569336 -3598.636719 125.330589,6562.388672 -2027.261719 118.391449,2674.614258 -13159.474609 -120.779732,-10280.930664 -1347.913574 -122.420616,-4596.731934 -5783.607422 24.829912,-3107.922363 7573.118164 73.759422,-4057.961182 1949.725586 53.87875,13218.146484 4838.939453 -101.332314,
370.184998 , 3 , true , 13865.456055 2041.661499 -113.395157,4406.76123 13770.455078 -104.713791,2234.366211 -967.936829 -71.676529,11372.456055 -12467.068359 -169.13826,-13609.536133 -10251.746094 -135.686569,4213.402832 14750.728516 28.314608,-8329.994141 -1541.371338 3.768634,11353.801758 12208.058594 -55.510849,-13169.614258 3825.913086 46.570343,-13021.969727 -3475.775391 134.798615,12014.776367 13951.822266 -90.234253,7209.733398 -10414.950195 -46.409428,-7050.384766 -5363.173828 15.535005,-395.773071 11165.630859 9.44293,-5896.887695 9148.371094 -78.706886,9480.647461 3441.787109 -123.53093,-1382.919189 -13741.444336 16.119019,-2157.038574 4094.103027 -86.709229,-3689.457031 4988.75 -39.587109,-862.520691 -13090.174805 146.822388,-11721.491211 -3573.343262 125.330589,6547.645508 -1999.989136 118.391449,2658.750977 -13186.115234 -120.779732,-10297.550781 -1374.081177 -122.420616,-4568.592773 -5770.589844 24.829912,-3099.249023 7602.876953 73.759422,-4039.683594 1974.765503 53.87875,13212.061523 4808.544922 -101.332314,
370.684998 , 3 , true , 13853.134766 2013.208252 -113.395157,4398.890137 13740.484375 -104.713791,2244.114258 -997.364502 -71.676529,11342.000977 -12472.911133 -169.13826,-13631.726562 -10273.391602 -135.686569,4240.694336 14765.441406 28.314608,-8299.054688 -1539.335449 3.768634,11371.360352 12182.507812 -55.510849,-13148.301758 3848.428955 46.570343,-13043.827148 -3453.781738 134.798615,12014.655273 13920.822266 -90.234253,7231.106445 -10437.413086 -46.409428,-7020.52002 -5354.86377 15.535005,-365.193115 11170.716797 9.44293,-5890.817871 9117.976562 -78.706886,9463.512695 3415.94873 -123.53093,-1353.137695 -13732.84668 16.119019,-2155.26001 4063.156006 -86.709229,-3665.563721 4968.996582 -39.587109,-888.466919 -13073.22168 146.822388,-11739.413086 -3548.049805 125.330589,6532.902344 -1972.716553 118.391449,2642.887695 -13212.755859 -120.779732,-10314.170898 -1400.248779 -122.420616,-4540.453613 -5757.572266 24.829912,-3090.575684 7632.635742 73.759422,-4021.406006 1999.80542 53.87875,13205.976562 4778.150391 -101.332314,
371.184998 , 3 , true , 13840.813477 1984.755005 -113.395157,4391.019043 13710.513672 -104.713791,2253.862305 -1026.792358 -71.676529,11311.545898 -12478.753906 -169.13826,-13653.916992 -10295.037109 -135.686569,4267.98584 14780.154297 28.314608,-8268.115234 -1537.299561 3.768634,11388.918945 12156.957031 -55.510849,-13126.989258 3870.944824 46.570343,-13065.68457 -3431.788086 134.798615,12014.53418 13889.822266 -90.234253,7252.479492 -10459.875977 -46.409428,-6990.655273 -5346.553711 15.535005,-334.613159 11175.802734 9.44293,-5884.748047 9087.582031 -78.706886,9446.37793 3390.110352 -123.53093,-1323.356201 -13724.249023 16.119019,-2153.481445 4032.208984 -86.709229,-3641.67041 4949.243164 -39.587109,-914.413147 -13056.268555 146.822388,-11757.334961 -3522.756348 125.330589,6518.15918 -1945.44397 118.391449,2627.024414 -13239.396484 -120.779732,-10330.791016 -1426.416382 -122.420616,-4512.314453 -5744.554688 24.829912,-3081.902344 7662.394531 73.759422,-4003.128418 2024.845337 53.87875,13199.891602 4747.755859 -101.332314,
371.684998 , 3 , true , 13828.492188 1956.301758 -113.395157,4383.147949 13680.542969 -104.713791,2263.610352 -1056.221924 -71.676529,11281.09082 -12484.59668 -169.13826,-13676.107422 -10316.682617 -135.686569,4295.277344 14794.867188 28.314608,-8237.175781 -1535.263672 3.768634,11406.477539 12131.40625 -55.510849,-13105.676758 3893.460693 46.570343,-13087.541992 -3409.794434 134.798615,12014.413086 13858.822266 -90.234253,7273.852539 -10482.338867 -46.409428,-6960.790527 -5338.243652 15.535005,-304.033203 11180.888672 9.44293,-5878.678223 9057.1875 -78.706886,9429.243164 3364.271973 -123.53093,-1293.574707 -13715.651367 16.119019,-2151.702881 4001.261963 -86.709229,-3617.7771 4929.489746 -39.587109,-940.359375 -13039.31543 146.822388,-11775.256836 -3497.462891 125.330589,6503.416016 -1918.171387 118.391449,2611.161133 -13266.037109 -120.779732,-10347.411133 -1452.583984 -122.420616,-4484.175293 -5731.537109 24.829912,-3073.229004 7692.15332 73.759422,-3984.85083 2049.885498 53.87875,13193.806641 4717.361328 -101.332314,
372.184998 , 3 , true , 13816.170898 1927.848511 -113.395157,4375.276855 13650.572266 -104.713791,2273.358398 -1085.651489 -71.676529,11250.635742 -12490.439453 -169.13826,-13698.297852 -10338.328125 -135.686569,4322.568848 14809.580078 28.314608,-8206.236328 -1533.227783 3.768634,11424.036133 12105.855469 -55.510849,-13084.364258 3915.976562 46.570343,-13109.399414 -3387.800781 134.798615,12014.291992 13827.822266 -90.234253,7295.225586 -10504.801758 -46.409428,-6930.925781 -5329.933594 15.535005,-273.453247 11185.974609 9.44293,-5872.608398 9026.792969 -78.706886,9412.108398 3338.433594 -123.53093,-1263.793213 -13707.053711 16.119019,-2149.924316 3970.314941 -86.709229,-3593.883789 4909.736328 -39.587109,-966.305603 -13022.362305 146.822388,-11793.178711 -3472.169434 125.330589,6488.672852 -1890.898804 118.391449,2595.297852 -13292.677734 -120.779732,-10364.03125 -1478.751587 -122.420616,-4456.036133 -5718.519531 24.829912,-3064.555664 7721.912109 73.759422,-3966.573242 2074.929199 53.87875,13187.72168 4686.966797 -101.332314,
372.684998 , 3 , true , 13803.849609 1899.395264 -113.395157,4367.405762 13620.601562 -104.713791,2283.106445 -1115.081055 -71.676529,11220.180664 -12496.282227 -169.13826,-13720.488281 -10359.973633 -135.686569,4349.860352 14824.292969 28.314608,-8175.296875 -1531.191895 3.768634,11441.594727 12080.304688 -55.510849,-13063.051758 3938.492432 46.570343,-13131.256836 -3365.807129 134.798615,12014.170898 13796.822266 -90.234253,7316.598633 -10527.264648 -46.409428,-6901.061035 -5321.623535 15.535005,-242.873291 11191.060547 9.44293,-5866.538574 8996.398438 -78.706886,9394.973633 3312.595215 -123.53093,-1234.011719 -13698.456055 16.119019,-2148.145752 3939.36792 -86.709229,-3569.990479 4889.98291 -39.587109,-992.251831 -13005.40918 146.822388,-11811.100586 -3446.875977 125.330589,6473.929688 -1863.626221 118.391449,2579.43457 -13319.318359 -120.779732,-10380.651367 -1504.919189 -122.420616,-4427.896973 -5705.501953 24.829912,-3055.882324 7751.670898 73.759422,-3948.295654 2099.9729 53.87875,13181.636719 4656.572266 -101.332314,
373.184998 , 3 , true , 13791.52832 1870.942017 -113.395157,4359.534668 13590.630859 -104.713791,2292.854492 -1144.51062 -71.676529,11189.725586 -12502.125 -169.13826,-13742.678711 -10381.619141 -135.686569,4377.151855 14839.005859 28.314608,-8144.357422 -1529.156006 3.768634,11459.15332 12054.753906 -55.510849,-13041.739258 3961.008301 46.570343,-13153.114258 -3343.813477 134.798615,12014.049805 13765.822266 -90.234253,7337.97168 -10549.727539 -46.409428,-6871.196289 -5313.313477 15.535005,-212.293335 11196.146484 9.44293,-5860.46875 8966.003906 -78.706886,9377.838867 3286.756836 -123.53093,-1204.230225 -13689.858398 16.119019,-2146.367188 3908.420898 -86.709229,-3546.097168 4870.229492 -39.587109,-1018.198059 -12988.456055 146.822388,-11829.022461 -3421.58252 125.330589,6459.186523 -1836.353638 118.391449,2563.571289 -13345.958984 -120.779732,-10397.271484 -1531.086792 -122.420616,-4399.757812 -5692.484375 24.829912,-3047.208984 7781.429688 73.759422,-3930.018066 2125.016602 53.87875,13175.551758 4626.177734 -101.332314,
373.684998 , 3 , true , 13779.207031 1842.48877 -113.395157,4351.663574 13560.660156 -104.713791,2302.602539 -1173.940186 -71.676529,11159.270508 -12507.967773 -169.13826,-13764.869141 -10403.264648 -135.686569,4404.443359 14853.71875 28.314608,-8113.417969 -1527.120117 3.768634,11476.711914 12029.203125 -55.510849,-13020.426758 3983.52417 46.570343,-13174.97168 -3321.819824 134.798615,12013.928711 13734.822266 -90.234253,7359.344727 -10572.19043 -46.409428,-6841.331543 -5305.003418 15.535005,-181.713379 11201.232422 9.44293,-5854.398926 8935.609375 -78.706886,9360.704102 3260.918457 -123.53093,-1174.44873 -13681.260742 16.119019,-2144.588623 3877.473877 -86.709229,-3522.203857 4850.476074 -39.587109,-1044.145752 -12971.50293 146.822388,-11846.944336 -3396.289062 125.330589,6444.443359 -1809.081055 118.391449,2547.708008 -13372.599609 -120.779732,-10413.891602 -1557.254395 -122.420616,-4371.618652 -5679.466797 24.829912,-3038.535645 7811.188477 73.759422,-3911.740479 2150.060303 53.87875,13169.466797 4595.783203 -101.332314,
374.184998 , 3 , true , 13766.885742 1814.035522 -113.395157,4343.79248 13530.689453 -104.713791,2312.350586 -1203.369751 -71.676529,11128.81543 -12513.810547 -169.13826,-13787.05957 -10424.910156 -135.686569,4431.734863 14868.431641 28.314608,-8082.478516 -1525.084229 3.768634,11494.270508 12003.652344 -55.510849,-12999.114258 4006.040039 46.570343,-13196.829102 -3299.826172 134.798615,12013.807617 13703.822266 -90.234253,7380.717773 -10594.65332 -46.409428,-6811.466797 -5296.693359 15.535005,-151.133423 11206.318359 9.44293,-5848.329102 8905.214844 -78.706886,9343.569336 3235.080078 -123.53093,-1144.667236 -13672.663086 16.119019,-2142.810059 3846.526855 -86.709229,-3498.310547 4830.722656 -39.587109,-1070.093872 -12954.549805 146.822388,-11864.866211 -3370.995605 125.330589,6429.700195 -1781.808472 118.391449,2531.844727 -13399.240234 -120.779732,-10430.511719 -1583.421997 -122.420616,-4343.479492 -5666.449219 24.829912,-3029.862305 7840.947266 73.759422,-3893.462891 2175.104004 53.87875,13163.381836 4565.388672 -101.332314,
374.684998 , 3 , true , 13754.564453 1785.582275 -113.395157,4335.921387 13500.71875 -104.713791,2322.098633 -1232.799316 -71.676529,11098.360352 -12519.65332 -169.13826,-13809.25 -10446.555664 -135.686569,4459.026367 14883.144531 28.314608,-8051.539062 -1523.04834 3.768634,11511.829102 11978.101562 -55.510849,-12977.801758 4028.555908 46.570343,-13218.686523 -3277.83252 134.798615,12013.686523 13672.822266 -90.234253,7402.09082 -10617.116211 -46.409428,-6781.602051 -5288.383301 15.535005,-120.553467 11211.404297 9.44293,-5842.259277 8874.820312 -78.706886,9326.43457 3209.241699 -123.53093,-1114.885742 -13664.06543 16.119019,-2141.031494 3815.579834 -86.709229,-3474.417236 4810.969238 -39.587109,-1096.041992 -12937.59668 146.822388,-11882.788086 -3345.702148 125.330589,6414.957031 -1754.535889 118.391449,2515.981445 -13425.880859 -120.779732,-10447.131836 -1609.5896 -122.420616,-4315.340332 -5653.431641 24.829912,-3021.188965 7870.706055 73.759422,-3875.185303 2200.147705 53.87875,13157.296875 4534.994141 -101.332314,
375.184998 , 3 , true , 13742.243164 1757.129028 -113.395157,4328.050293 13470.748047 -104.713791,2331.84668 -1262.228882 -71.676529,11067.905273 -12525.496094 -169.13826,-13831.44043 -10468.201172 -135.686569,4456.385254 14881.720703 -151.68541,-8020.599609 -1521.012451 3.768634,11529.387695 11952.550781 -55.510849,-12956.489258 4051.071777 46.570343,-13240.543945 -3255.838867 134.798615,12013.56543 13641.822266 -90.234253,7423.463867 -10639.579102 -46.409428,-6751.737305 -5280.073242 15.535005,-89.973511 11216.490234 9.44293,-5836.189453 8844.425781 -78.706886,9309.299805 3183.40332 -123.53093,-1085.104248 -13655.467773 16.119019,-2139.25293 3784.632812 -86.709229,-3450.523926 4791.21582 -39.587109,-1121.990112 -12920.643555 146.822388,-11900.709961 -3320.408691 125.330589,6400.213867 -1727.263306 118.391449,2500.118164 -13452.521484 -120.779732,-10463.751953 -1635.757202 -122.420616,-4287.201172 -5640.414062 24.829912,-3012.515625 7900.464844 73.759422,-3856.907715 2225.191406 53.87875,13151.211914 4504.599609 -101.332314,
375.686005 , 3 , true , 13729.921875 1728.675781 -113.395157,4320.179199 13440.777344 -104.713791,2341.594727 -1291.658447 -71.676529,11037.450195 -12531.338867 -169.13826,-13853.630859 -10489.84668 -135.686569,4429.09375 14867.007812 -151.68541,-7989.660156 -1518.976562 3.768634,11546.946289 11927.0 -55.510849,-12935.176758 4073.587646 46.570343,-13262.401367 -3233.845215 134.798615,12013.444336 13610.822266 -90.234253,7444.836914 -10662.041992 -46.409428,-6721.872559 -5271.763184 15.535005,-59.393555 11221.576172 9.44293,-5830.119629 8814.03125 -78.706886,9292.165039 3157.564941 -123.53093,-1055.322754 -13646.870117 16.119019,-2137.474365 3753.685791 -86.709229,-3426.630615 4771.462402 -39.587109,-1147.938232 -12903.69043 146.822388,-11918.631836 -3295.115234 125.330589,6385.470703 -1699.990723 118.391449,2484.254883 -13479.162109 -120.779732,-10480.37207 -1661.924805 -122.420616,-4259.062012 -5627.396484 24.829912,-3003.842285 7930.223633 73.759422,-3838.630127 2250.235107 53.87875,13145.126953 4474.205078 -101.332314,
376.184998 , 3 , true , 13717.600586 1700.222534 -113.395157,4312.308105 13410.806641 -104.713791,2351.342773 -1321.088013 -71.676529,11006.995117 -12537.181641 -169.13826,-13875.821289 -10511.492188 -135.686569,4401.802246 14852.294922 -151.68541,-7958.720703 -1516.940674 3.768634,11564.504883 11901.449219 -55.510849,-12913.864258 4096.103516 46.570343,-13284.258789 -3211.851562 134.798615,12013.323242 13579.822266 -90.234253,7466.209961 -10684.504883 -46.409428,-6692.007812 -5263.453125 15.535005,-28.813599 11226.662109 9.44293,-5824.049805 8783.636719 -78.706886,9275.030273 3131.726562 -123.53093,-1025.54126 -13638.272461 16.119019,-2135.695801 3722.73877 -86.709229,-3402.737305 4751.708984 -39.587109,-1173.886353 -12886.737305 146.822388,-11936.553711 -3269.821777 125.330589,6370.727539 -1672.71814 118.391449,2468.391602 -13505.802734 -120.779732,-10496.992188 -1688.092407 -122.420616,-4230.922852 -5614.378906 24.829912,-2995.168945 7959.982422 73.759422,-3820.352539 2275.278809 53.87875,13139.041992 4443.810547 -101.332314,
376.684998 , 3 , true , 13705.279297 1671.769287 -113.395157,4304.437012 13380.835938 -104.713791,2361.09082 -1350.517578 -71.676529,10976.540039 -12543.024414 -169.13826,-13898.011719 -10533.137695 -135.686569,4374.510742 14837.582031 -151.68541,-7927.78125 -1514.904785 3.768634,11582.063477 11875.898438 -55.510849,-12892.551758 4118.611816 46.570343,-13306.116211 -3189.85791 134.798615,12013.202148 13548.822266 -90.234253,7487.583008 -10706.967773 -46.409428,-6662.143066 -5255.143066 15.535005,1.766343 11231.748047 9.44293,-5817.97998 8753.242188 -78.706886,9257.895508 3105.888184 -123.53093,-995.759766 -13629.674805 16.119019,-2133.917236 3691.791748 -86.709229,-3378.843994 4731.955566 -39.587109,-1199.834473 -12869.78418 146.822388,-11954.475586 -3244.52832 125.330589,6355.984375 -1645.445557 118.391449,2452.52832 -13532.443359 -120.779732,-10513.612305 -1714.26001 -122.420616,-4202.783691 -5601.361328 24.829912,-2986.495605 7989.741211 73.759422,-3802.074951 2300.32251 53.87875,13132.957031 4413.416016 -101.332314,
377.184998 , 3 , true , 13692.958008 1643.31604 -113.395157,4296.565918 13350.865234 -104.713791,2370.838867 -1379.947144 -71.676529,10946.084961 -12548.867188 -169.13826,-13920.202148 -10554.783203 -135.686569,4347.219238 14822.869141 -151.68541,-7896.841797 -1512.868896 3.768634,11599.62207 11850.347656 -55.510849,-12871.239258 4141.120117 46.570343,-13327.973633 -3167.864258 134.798615,12013.081055 13517.822266 -90.234253,7508.956055 -10729.430664 -46.409428,-6632.27832 -5246.833008 15.535005,32.346287 11236.833984 9.44293,-5811.910156 8722.847656 -78.706886,9240.760742 3080.049805 -123.53093,-965.978271 -13621.077148 16.119019,-2132.138672 3660.844727 -86.709229,-3354.950684 4712.202148 -39.587109,-1225.782593 -12852.831055 146.822388,-11972.397461 -3219.234863 125.330589,6341.241211 -1618.172974 118.391449,2436.665039 -13559.083984 -120.779732,-10530.232422 -1740.427612 -122.420616,-4174.644531 -5588.34375 24.829912,-2977.822266 8019.5 73.759422,-3783.797363 2325.366211 53.87875,13126.87207 4383.021484 -101.332314,
377.686005 , 3 , true , 13680.636719 1614.862793 -113.395157,4288.694824 13320.894531 -104.713791,2380.586914 -1409.376709 -71.676529,10915.629883 -12554.709961 -169.13826,-13942.392578 -10576.428711 -135.686569,4319.927734 14808.15625 -151.68541,-7865.902344 -1510.833008 3.768634,11617.180664 11824.796875 -55.510849,-12849.926758 4163.628418 46.570343,-13349.831055 -3145.870605 134.798615,12012.959961 13486.822266 -90.234253,7530.329102 -10751.893555 -46.409428,-6602.413574 -5238.522949 15.535005,62.926243 11241.919922 9.44293,-5805.840332 8692.453125 -78.706886,9223.625977 3054.211426 -123.53093,-936.196777 -13612.479492 16.119019,-2130.360107 3629.897705 -86.709229,-3331.057373 4692.44873 -39.587109,-1251.730713 -12835.87793 146.822388,-11990.319336 -3193.941406 125.330589,6326.498047 -1590.900391 118.391449,2420.801758 -13585.724609 -120.779732,-10546.852539 -1766.595215 -122.420616,-4146.505371 -5575.326172 24.829912,-2969.148926 8049.258789 73.759422,-3765.519775 2350.409912 53.87875,13120.787109 4352.626953 -101.332314,
