trial, time, gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
1 , 129.5 , false , 4546.538086 -1972.556396 167.368179,7044.038086 -1972.556396 167.368179,5795.288086 192.23085 167.368179,3296.645996 192.230606 167.368179,2046.64563 -1972.556641 167.368179,3296.645996 -4137.620117 167.368179,5795.288086 -4137.620117 167.368179,-4458.254883 4225.843262 -143.784958,-1958.736938 4225.843262 -143.784958,-3208.519531 6391.687988 -143.784958,-5708.044922 6391.687988 -143.784958,-6958.044922 4225.843262 -143.784958,-5708.044922 2060.779785 -143.784958,-3208.519775 2060.779785 -143.784958,-9509.822266 -620.302124 -138.747559,-7009.822266 -620.302124 -138.747559,-8259.822266 1545.425903 -138.747559,-10759.822266 1545.425659 -138.747559,-12009.822266 -620.302368 -138.747559,-10759.822266 -2785.157227 -138.747559,-8259.822266 -2785.157227 -138.747559,-3587.101318 -7530.499023 162.636719,-1086.943237 -7530.499023 162.636719,-2336.879883 -5365.435547 162.636719,-4836.928223 -5365.435547 162.636719,-6086.514648 -7530.499023 162.636719,-4836.927734 -9695.5625 162.636719,-2336.880127 -9695.5625 162.636719,
1 , 130.0 , false , 4531.416504 -1969.165771 167.368179,7028.916504 -1969.165771 167.368179,5780.166504 195.620529 167.368179,3281.524414 195.620285 167.368179,2031.520264 -1969.166016 167.368179,3281.524414 -4134.229492 167.368179,5780.166504 -4134.229492 167.368179,-4470.757812 4216.685547 -143.784958,-1971.243652 4216.685547 -143.784958,-3221.022461 6382.530273 -143.784958,-5720.547852 6382.530273 -143.784958,-6970.547852 4216.685547 -143.784958,-5720.547852 2051.62207 -143.784958,-3221.022705 2051.62207 -143.784958,-9521.477539 -630.523193 -138.747559,-7021.477539 -630.523193 -138.747559,-8271.477539 1535.204834 -138.747559,-10771.477539 1535.20459 -138.747559,-12021.477539 -630.523438 -138.747559,-10771.477539 -2795.374512 -138.747559,-8271.477539 -2795.374512 -138.747559,-3601.897461 -7525.867188 162.636719,-1101.735596 -7525.867188 162.636719,-2351.676025 -5360.803711 162.636719,-4851.716797 -5360.803711 162.636719,-6101.303223 -7525.867188 162.636719,-4851.716309 -9690.930664 162.636719,-2351.67627 -9690.930664 162.636719,
1 , 130.5 , false , 4516.294922 -1965.775146 167.368179,7013.794922 -1965.775146 167.368179,5765.044922 199.010208 167.368179,3266.402832 199.009964 167.368179,2016.394897 -1965.775391 167.368179,3266.402832 -4130.838867 167.368179,5765.044922 -4130.838867 167.368179,-4483.260742 4207.527832 -143.784958,-1983.750366 4207.527832 -143.784958,-3233.525391 6373.372559 -143.784958,-5733.050781 6373.372559 -143.784958,-6983.050781 4207.527832 -143.784958,-5733.050781 2042.464355 -143.784958,-3233.525635 2042.464355 -143.784958,-9533.132812 -640.744263 -138.747559,-7033.132812 -640.744263 -138.747559,-8283.132812 1524.983765 -138.747559,-10783.132812 1524.983521 -138.747559,-12033.132812 -640.744507 -138.747559,-10783.132812 -2805.591797 -138.747559,-8283.132812 -2805.591797 -138.747559,-3616.693604 -7521.235352 162.636719,-1116.527954 -7521.235352 162.636719,-2366.472168 -5356.171875 162.636719,-4866.505371 -5356.171875 162.636719,-6116.091797 -7521.235352 162.636719,-4866.504883 -9686.298828 162.636719,-2366.472412 -9686.298828 162.636719,
2 , 132.296005 , true , 6816.863281 2773.318848 -44.69249,9316.863281 2773.318848 -44.69249,8066.863281 4938.382812 -44.69249,5566.863281 4938.382324 -44.69249,4316.863281 2773.318604 -44.69249,5566.863281 608.254517 -44.69249,8066.863281 608.254517 -44.69249,1245.450928 5286.896973 -148.310669,3745.449707 5286.896973 -148.310669,2495.449707 7451.960938 -148.310669,-4.549589 7451.960449 -148.310669,-1254.549072 5286.896973 -148.310669,-4.549223 3121.833252 -148.310669,2495.449463 3121.833252 -148.310669,-6270.140137 1222.115723 142.877441,-3770.142578 1222.115723 142.877441,-5020.140137 3387.179443 142.877441,-7520.140137 3387.179199 142.877441,-8770.140625 1222.115479 142.877441,-7520.139648 -942.947998 142.877441,-5020.140625 -942.947998 142.877441,-2833.85791 -8156.729492 178.354507,-333.858215 -8156.729492 178.354507,-1583.858032 -5991.666016 178.354507,-4083.85791 -5991.666016 178.354507,-5333.860352 -8156.729492 178.354507,-4083.857666 -10321.788086 178.354507,-1583.858154 -10321.788086 178.354507,
2 , 132.796997 , true , 6827.882812 2762.42041 -44.69249,9327.882812 2762.42041 -44.69249,8077.882812 4927.484375 -44.69249,5577.882812 4927.483887 -44.69249,4327.882812 2762.420166 -44.69249,5577.882812 597.354187 -44.69249,8077.882812 597.354187 -44.69249,1232.263062 5278.753418 -148.310669,3732.258057 5278.753418 -148.310669,2482.258057 7443.817383 -148.310669,-17.738676 7443.816895 -148.310669,-1267.736938 5278.753418 -148.310669,-17.73831 3113.689697 -148.310669,2482.257812 3113.689697 -148.310669,-6282.491699 1231.470215 142.877441,-3782.501709 1231.470215 142.877441,-5032.491699 3396.533936 142.877441,-7532.491699 3396.533691 142.877441,-8782.492188 1231.469971 142.877441,-7532.491211 -933.593506 142.877441,-5032.492188 -933.593506 142.877441,-2849.350342 -8156.290527 178.354507,-349.351593 -8156.290527 178.354507,-1599.350464 -5991.227051 178.354507,-4099.352051 -5991.227051 178.354507,-5349.360352 -8156.290527 178.354507,-4099.351562 -10321.333984 178.354507,-1599.350586 -10321.333984 178.354507,
2 , 133.296997 , true , 6838.902344 2751.521973 -44.69249,9338.902344 2751.521973 -44.69249,8088.902344 4916.585938 -44.69249,5588.902344 4916.585449 -44.69249,4338.902344 2751.521729 -44.69249,5588.902344 586.453857 -44.69249,8088.902344 586.453857 -44.69249,1219.075195 5270.609863 -148.310669,3719.066406 5270.609863 -148.310669,2469.066406 7435.673828 -148.310669,-30.927784 7435.67334 -148.310669,-1280.924805 5270.609863 -148.310669,-30.927418 3105.546143 -148.310669,2469.066162 3105.546143 -148.310669,-6294.843262 1240.824707 142.877441,-3794.86084 1240.824707 142.877441,-5044.843262 3405.888428 142.877441,-7544.843262 3405.888184 142.877441,-8794.84375 1240.824463 142.877441,-7544.842773 -924.239014 142.877441,-5044.84375 -924.239014 142.877441,-2864.842773 -8155.851562 178.354507,-364.844971 -8155.851562 178.354507,-1614.842896 -5990.788086 178.354507,-4114.852051 -5990.788086 178.354507,-5364.860352 -8155.851562 178.354507,-4114.851562 -10320.879883 178.354507,-1614.843018 -10320.879883 178.354507,
2 , 133.796997 , true , 6849.921875 2740.623535 -44.69249,9349.921875 2740.623535 -44.69249,8099.921875 4905.6875 -44.69249,5599.921875 4905.687012 -44.69249,4349.921875 2740.623291 -44.69249,5599.921875 575.553528 -44.69249,8099.921875 575.553528 -44.69249,1205.887329 5262.466309 -148.310669,3705.874756 5262.466309 -148.310669,2455.874756 7427.530273 -148.310669,-44.116837 7427.529785 -148.310669,-1294.112671 5262.466309 -148.310669,-44.11647 3097.402588 -148.310669,2455.874512 3097.402588 -148.310669,-6307.194824 1250.179199 142.877441,-3807.219971 1250.179199 142.877441,-5057.194824 3415.24292 142.877441,-7557.194824 3415.242676 142.877441,-8807.195312 1250.178955 142.877441,-7557.194336 -914.884521 142.877441,-5057.195312 -914.884521 142.877441,-2880.335205 -8155.412598 178.354507,-380.338348 -8155.412598 178.354507,-1630.335327 -5990.349121 178.354507,-4130.352051 -5990.349121 178.354507,-5380.360352 -8155.412598 178.354507,-4130.351562 -10320.425781 178.354507,-1630.335449 -10320.425781 178.354507,
2 , 134.296997 , true , 6860.941406 2729.725098 -44.69249,9360.941406 2729.725098 -44.69249,8110.941406 4894.789062 -44.69249,5610.941406 4894.788574 -44.69249,4360.941406 2729.724854 -44.69249,5610.941406 564.653198 -44.69249,8110.941406 564.653198 -44.69249,1192.699463 5254.322754 -148.310669,3692.683105 5254.322754 -148.310669,2442.683105 7419.386719 -148.310669,-57.305885 7419.38623 -148.310669,-1307.300537 5254.322754 -148.310669,-57.305519 3089.259033 -148.310669,2442.682861 3089.259033 -148.310669,-6319.546387 1259.533691 142.877441,-3819.579102 1259.533691 142.877441,-5069.546387 3424.597412 142.877441,-7569.546387 3424.597168 142.877441,-8819.546875 1259.533447 142.877441,-7569.545898 -905.530029 142.877441,-5069.546875 -905.530029 142.877441,-2895.827637 -8154.973633 178.354507,-395.831726 -8154.973633 178.354507,-1645.827759 -5989.910156 178.354507,-4145.852051 -5989.910156 178.354507,-5395.860352 -8154.973633 178.354507,-4145.851562 -10319.97168 178.354507,-1645.827881 -10319.97168 178.354507,
2 , 134.796997 , true , 6871.960938 2718.82666 -44.69249,9371.960938 2718.82666 -44.69249,8121.960938 4883.890625 -44.69249,5621.960938 4883.890137 -44.69249,4371.960938 2718.826416 -44.69249,5621.960938 553.752869 -44.69249,8121.960938 553.752869 -44.69249,1179.511597 5246.179199 -148.310669,3679.491455 5246.179199 -148.310669,2429.491455 7411.243164 -148.310669,-70.494934 7411.242676 -148.310669,-1320.488403 5246.179199 -148.310669,-70.494568 3081.115479 -148.310669,2429.491211 3081.115479 -148.310669,-6331.897949 1268.888184 142.877441,-3831.938232 1268.888184 142.877441,-5081.897949 3433.951904 142.877441,-7581.897949 3433.95166 142.877441,-8831.898438 1268.887939 142.877441,-7581.897461 -896.175537 142.877441,-5081.898438 -896.175537 142.877441,-2911.320068 -8154.534668 178.354507,-411.325104 -8154.534668 178.354507,-1661.32019 -5989.471191 178.354507,-4161.352051 -5989.471191 178.354507,-5411.360352 -8154.534668 178.354507,-4161.351562 -10319.517578 178.354507,-1661.320312 -10319.517578 178.354507,
2 , 135.296997 , true , 6882.980469 2707.928223 -44.69249,9382.980469 2707.928223 -44.69249,8132.980469 4872.992188 -44.69249,5632.980469 4872.991699 -44.69249,4382.980469 2707.927979 -44.69249,5632.980469 542.852539 -44.69249,8132.980469 542.852539 -44.69249,1166.32373 5238.035645 -148.310669,3666.299805 5238.035645 -148.310669,2416.299805 7403.099609 -148.310669,-83.683983 7403.099121 -148.310669,-1333.67627 5238.035645 -148.310669,-83.683617 3072.971924 -148.310669,2416.299561 3072.971924 -148.310669,-6344.249512 1278.242676 142.877441,-3844.297363 1278.242676 142.877441,-5094.249512 3443.306396 142.877441,-7594.249512 3443.306152 142.877441,-8844.25 1278.242432 142.877441,-7594.249023 -886.821045 142.877441,-5094.25 -886.821045 142.877441,-2926.8125 -8154.095703 178.354507,-426.818481 -8154.095703 178.354507,-1676.812622 -5989.032227 178.354507,-4176.852051 -5989.032227 178.354507,-5426.860352 -8154.095703 178.354507,-4176.851562 -10319.063477 178.354507,-1676.812744 -10319.063477 178.354507,
2 , 135.796997 , true , 6894.0 2697.029785 -44.69249,9394.0 2697.029785 -44.69249,8144.0 4862.09375 -44.69249,5644.0 4862.093262 -44.69249,4394.0 2697.029541 -44.69249,5644.0 531.952209 -44.69249,8144.0 531.952209 -44.69249,1153.135864 5229.89209 -148.310669,3653.108154 5229.89209 -148.310669,2403.108154 7394.956055 -148.310669,-96.873032 7394.955566 -148.310669,-1346.864136 5229.89209 -148.310669,-96.872665 3064.828369 -148.310669,2403.10791 3064.828369 -148.310669,-6356.601074 1287.597168 142.877441,-3856.656494 1287.597168 142.877441,-5106.601074 3452.660889 142.877441,-7606.601074 3452.660645 142.877441,-8856.601562 1287.596924 142.877441,-7606.600586 -877.466553 142.877441,-5106.601562 -877.466553 142.877441,-2942.304932 -8153.656738 178.354507,-442.311859 -8153.656738 178.354507,-1692.305054 -5988.593262 178.354507,-4192.352051 -5988.593262 178.354507,-5442.360352 -8153.656738 178.354507,-4192.351562 -10318.609375 178.354507,-1692.305176 -10318.609375 178.354507,
2 , 136.296997 , true , 6905.019531 2686.131348 -44.69249,9405.019531 2686.131348 -44.69249,8155.019531 4851.195312 -44.69249,5655.019531 4851.194824 -44.69249,4405.019531 2686.131104 -44.69249,5655.019531 521.05188 -44.69249,8155.019531 521.05188 -44.69249,1139.947998 5221.748535 -148.310669,3639.916504 5221.748535 -148.310669,2389.916504 7386.8125 -148.310669,-110.06208 7386.812012 -148.310669,-1360.052002 5221.748535 -148.310669,-110.061714 3056.684814 -148.310669,2389.91626 3056.684814 -148.310669,-6368.952637 1296.95166 142.877441,-3869.015625 1296.95166 142.877441,-5118.952637 3462.015381 142.877441,-7618.952637 3462.015137 142.877441,-8868.953125 1296.951416 142.877441,-7618.952148 -868.112061 142.877441,-5118.953125 -868.112061 142.877441,-2957.797363 -8153.217773 178.354507,-457.805237 -8153.217773 178.354507,-1707.797485 -5988.154297 178.354507,-4207.852051 -5988.154297 178.354507,-5457.860352 -8153.217773 178.354507,-4207.851562 -10318.155273 178.354507,-1707.797607 -10318.155273 178.354507,
2 , 136.796997 , true , 6916.039062 2675.23291 -44.69249,9416.039062 2675.23291 -44.69249,8166.039062 4840.296875 -44.69249,5666.039062 4840.296387 -44.69249,4416.039062 2675.232666 -44.69249,5666.039062 510.151367 -44.69249,8166.039062 510.151367 -44.69249,1126.760132 5213.60498 -148.310669,3626.724854 5213.60498 -148.310669,2376.724854 7378.668945 -148.310669,-123.251129 7378.668457 -148.310669,-1373.239868 5213.60498 -148.310669,-123.250763 3048.54126 -148.310669,2376.724609 3048.54126 -148.310669,-6381.304199 1306.306152 142.877441,-3881.374756 1306.306152 142.877441,-5131.304199 3471.369873 142.877441,-7631.304199 3471.369629 142.877441,-8881.304688 1306.305908 142.877441,-7631.303711 -858.757568 142.877441,-5131.304688 -858.757568 142.877441,-2973.289795 -8152.778809 178.354507,-473.298615 -8152.778809 178.354507,-1723.289917 -5987.715332 178.354507,-4223.352051 -5987.715332 178.354507,-5473.360352 -8152.778809 178.354507,-4223.351562 -10317.701172 178.354507,-1723.290039 -10317.701172 178.354507,
2 , 137.296997 , true , 6927.058594 2664.334473 -44.69249,9427.058594 2664.334473 -44.69249,8177.058594 4829.398438 -44.69249,5677.058594 4829.397949 -44.69249,4427.058594 2664.334229 -44.69249,5677.058594 499.250092 -44.69249,8177.058594 499.250092 -44.69249,1113.572266 5205.461426 -148.310669,3613.533203 5205.461426 -148.310669,2363.533203 7370.525391 -148.310669,-136.440323 7370.524902 -148.310669,-1386.427734 5205.461426 -148.310669,-136.439957 3040.397705 -148.310669,2363.532959 3040.397705 -148.310669,-6393.655762 1315.660645 142.877441,-3893.733887 1315.660645 142.877441,-5143.655762 3480.724365 142.877441,-7643.655762 3480.724121 142.877441,-8893.65625 1315.6604 142.877441,-7643.655273 -849.403076 142.877441,-5143.65625 -849.403076 142.877441,-2988.782227 -8152.339844 178.354507,-488.791992 -8152.339844 178.354507,-1738.782349 -5987.276367 178.354507,-4238.852051 -5987.276367 178.354507,-5488.860352 -8152.339844 178.354507,-4238.851562 -10317.24707 178.354507,-1738.782471 -10317.24707 178.354507,
2 , 137.796997 , true , 6938.078125 2653.436035 -44.69249,9438.078125 2653.436035 -44.69249,8188.078125 4818.5 -44.69249,5688.078125 4818.499512 -44.69249,4438.078125 2653.435791 -44.69249,5688.078125 488.348816 -44.69249,8188.078125 488.348816 -44.69249,1100.384399 5197.317871 -148.310669,3600.341553 5197.317871 -148.310669,2350.341553 7362.381836 -148.310669,-149.629608 7362.381348 -148.310669,-1399.615601 5197.317871 -148.310669,-149.629242 3032.25415 -148.310669,2350.341309 3032.25415 -148.310669,-6406.007324 1325.015137 142.877441,-3906.093018 1325.015137 142.877441,-5156.007324 3490.078857 142.877441,-7656.007324 3490.078613 142.877441,-8906.007812 1325.014893 142.877441,-7656.006836 -840.048584 142.877441,-5156.007812 -840.048584 142.877441,-3004.274658 -8151.900879 178.354507,-504.28537 -8151.900879 178.354507,-1754.27478 -5986.837402 178.354507,-4254.352051 -5986.837402 178.354507,-5504.360352 -8151.900879 178.354507,-4254.351562 -10316.792969 178.354507,-1754.274902 -10316.792969 178.354507,
2 , 138.298004 , true , 6949.097656 2642.537598 -44.69249,9449.097656 2642.537598 -44.69249,8199.097656 4807.601562 -44.69249,5699.097656 4807.601074 -44.69249,4449.097656 2642.537354 -44.69249,5699.097656 477.44754 -44.69249,8199.097656 477.44754 -44.69249,1087.196533 5189.174316 -148.310669,3587.149902 5189.174316 -148.310669,2337.149902 7354.238281 -148.310669,-162.818893 7354.237793 -148.310669,-1412.803467 5189.174316 -148.310669,-162.818527 3024.110596 -148.310669,2337.149658 3024.110596 -148.310669,-6418.358887 1334.369629 142.877441,-3918.452148 1334.369629 142.877441,-5168.358887 3499.43335 142.877441,-7668.358887 3499.433105 142.877441,-8918.359375 1334.369385 142.877441,-7668.358398 -830.694092 142.877441,-5168.359375 -830.694092 142.877441,-3019.76709 -8151.461914 178.354507,-519.779236 -8151.461914 178.354507,-1769.767212 -5986.398438 178.354507,-4269.852051 -5986.398438 178.354507,-5519.860352 -8151.461914 178.354507,-4269.851562 -10316.338867 178.354507,-1769.767334 -10316.338867 178.354507,
2 , 138.796997 , true , 6960.117188 2631.63916 -44.69249,9460.117188 2631.63916 -44.69249,8210.117188 4796.703125 -44.69249,5710.117188 4796.702637 -44.69249,4460.117188 2631.638916 -44.69249,5710.117188 466.546265 -44.69249,8210.117188 466.546265 -44.69249,1074.008667 5181.030762 -148.310669,3573.958252 5181.030762 -148.310669,2323.958252 7346.094727 -148.310669,-176.008179 7346.094238 -148.310669,-1425.991333 5181.030762 -148.310669,-176.007812 3015.967041 -148.310669,2323.958008 3015.967041 -148.310669,-6430.710449 1343.724121 142.877441,-3930.811279 1343.724121 142.877441,-5180.710449 3508.787842 142.877441,-7680.710449 3508.787598 142.877441,-8930.710938 1343.723877 142.877441,-7680.709961 -821.3396 142.877441,-5180.710938 -821.3396 142.877441,-3035.259521 -8151.022949 178.354507,-535.27356 -8151.022949 178.354507,-1785.259644 -5985.959473 178.354507,-4285.352051 -5985.959473 178.354507,-5535.360352 -8151.022949 178.354507,-4285.351562 -10315.884766 178.354507,-1785.259766 -10315.884766 178.354507,
2 , 139.298004 , true , 6971.136719 2620.740723 -44.69249,9471.136719 2620.740723 -44.69249,8221.136719 4785.804688 -44.69249,5721.136719 4785.804199 -44.69249,4471.136719 2620.740479 -44.69249,5721.136719 455.644989 -44.69249,8221.136719 455.644989 -44.69249,1060.820801 5172.887207 -148.310669,3560.766602 5172.887207 -148.310669,2310.766602 7337.951172 -148.310669,-189.197464 7337.950684 -148.310669,-1439.179199 5172.887207 -148.310669,-189.197098 3007.823486 -148.310669,2310.766357 3007.823486 -148.310669,-6443.062012 1353.078613 142.877441,-3943.17041 1353.078613 142.877441,-5193.062012 3518.142334 142.877441,-7693.062012 3518.14209 142.877441,-8943.0625 1353.078369 142.877441,-7693.061523 -811.985107 142.877441,-5193.0625 -811.985107 142.877441,-3050.751953 -8150.583984 178.354507,-550.767883 -8150.583984 178.354507,-1800.752075 -5985.520508 178.354507,-4300.852051 -5985.520508 178.354507,-5550.860352 -8150.583984 178.354507,-4300.851562 -10315.430664 178.354507,-1800.752197 -10315.430664 178.354507,
2 , 139.798004 , true , 6982.15625 2609.842285 -44.69249,9482.15625 2609.842285 -44.69249,8232.15625 4774.90625 -44.69249,5732.15625 4774.905762 -44.69249,4482.15625 2609.842041 -44.69249,5732.15625 444.743713 -44.69249,8232.15625 444.743713 -44.69249,1047.632935 5164.743652 -148.310669,3547.574951 5164.743652 -148.310669,2297.574951 7329.807617 -148.310669,-202.386749 7329.807129 -148.310669,-1452.367065 5164.743652 -148.310669,-202.386383 2999.679932 -148.310669,2297.574707 2999.679932 -148.310669,-6455.413574 1362.433105 142.877441,-3955.529541 1362.433105 142.877441,-5205.413574 3527.496826 142.877441,-7705.413574 3527.496582 142.877441,-8955.414062 1362.432861 142.877441,-7705.413086 -802.630615 142.877441,-5205.414062 -802.630615 142.877441,-3066.244385 -8150.14502 178.354507,-566.262207 -8150.14502 178.354507,-1816.244507 -5985.081543 178.354507,-4316.352051 -5985.081543 178.354507,-5566.360352 -8150.14502 178.354507,-4316.351562 -10314.976562 178.354507,-1816.244629 -10314.976562 178.354507,
2 , 140.298004 , true , 6993.175781 2598.943848 -44.69249,9493.175781 2598.943848 -44.69249,8243.175781 4764.007812 -44.69249,5743.175781 4764.007324 -44.69249,4493.175781 2598.943604 -44.69249,5743.175781 433.842438 -44.69249,8243.175781 433.842438 -44.69249,1034.445068 5156.600098 -148.310669,3534.383301 5156.600098 -148.310669,2284.383301 7321.664062 -148.310669,-215.576035 7321.663574 -148.310669,-1465.554932 5156.600098 -148.310669,-215.575668 2991.536377 -148.310669,2284.383057 2991.536377 -148.310669,-6467.765137 1371.787598 142.877441,-3967.888672 1371.787598 142.877441,-5217.765137 3536.851318 142.877441,-7717.765137 3536.851074 142.877441,-8967.765625 1371.787354 142.877441,-7717.764648 -793.276123 142.877441,-5217.765625 -793.276123 142.877441,-3081.736816 -8149.706055 178.354507,-581.756531 -8149.706055 178.354507,-1831.736938 -5984.642578 178.354507,-4331.852051 -5984.642578 178.354507,-5581.860352 -8149.706055 178.354507,-4331.851562 -10314.522461 178.354507,-1831.737061 -10314.522461 178.354507,
2 , 140.798004 , true , 7004.195312 2588.04541 -44.69249,9504.195312 2588.04541 -44.69249,8254.195312 4753.109375 -44.69249,5754.195312 4753.108887 -44.69249,4504.195312 2588.045166 -44.69249,5754.195312 422.941162 -44.69249,8254.195312 422.941162 -44.69249,1021.256775 5148.456543 -148.310669,3521.19165 5148.456543 -148.310669,2271.19165 7313.520508 -148.310669,-228.76532 7313.52002 -148.310669,-1478.742798 5148.456543 -148.310669,-228.764954 2983.392822 -148.310669,2271.191406 2983.392822 -148.310669,-6480.116699 1381.14209 142.877441,-3980.247803 1381.14209 142.877441,-5230.116699 3546.205811 142.877441,-7730.116699 3546.205566 142.877441,-8980.117188 1381.141846 142.877441,-7730.116211 -783.921631 142.877441,-5230.117188 -783.921631 142.877441,-3097.229248 -8149.26709 178.354507,-597.250854 -8149.26709 178.354507,-1847.22937 -5984.203613 178.354507,-4347.352051 -5984.203613 178.354507,-5597.360352 -8149.26709 178.354507,-4347.351562 -10314.068359 178.354507,-1847.229492 -10314.068359 178.354507,
2 , 141.298004 , true , 7015.214844 2577.146973 -44.69249,9515.214844 2577.146973 -44.69249,8265.214844 4742.210938 -44.69249,5765.214844 4742.210449 -44.69249,4515.214844 2577.146729 -44.69249,5765.214844 412.039886 -44.69249,8265.214844 412.039886 -44.69249,1008.067017 5140.312988 -148.310669,3508.0 5140.312988 -148.310669,2258.0 7305.376953 -148.310669,-241.954605 7305.376465 -148.310669,-1491.930664 5140.312988 -148.310669,-241.954239 2975.249268 -148.310669,2257.999756 2975.249268 -148.310669,-6492.468262 1390.496582 142.877441,-3992.606934 1390.496582 142.877441,-5242.468262 3555.560303 142.877441,-7742.468262 3555.560059 142.877441,-8992.46875 1390.496338 142.877441,-7742.467773 -774.567139 142.877441,-5242.46875 -774.567139 142.877441,-3112.72168 -8148.828125 178.354507,-612.745178 -8148.828125 178.354507,-1862.721802 -5983.764648 178.354507,-4362.852051 -5983.764648 178.354507,-5612.860352 -8148.828125 178.354507,-4362.851562 -10313.614258 178.354507,-1862.721924 -10313.614258 178.354507,
2 , 141.798004 , true , 7026.234375 2566.248535 -44.69249,9526.234375 2566.248535 -44.69249,8276.234375 4731.3125 -44.69249,5776.234375 4731.312012 -44.69249,4526.234375 2566.248291 -44.69249,5776.234375 401.138611 -44.69249,8276.234375 401.138611 -44.69249,994.877258 5132.169434 -148.310669,3494.80835 5132.169434 -148.310669,2244.80835 7297.233398 -148.310669,-255.14389 7297.23291 -148.310669,-1505.11853 5132.169434 -148.310669,-255.143524 2967.105713 -148.310669,2244.808105 2967.105713 -148.310669,-6504.819824 1399.851074 142.877441,-4004.966064 1399.851074 142.877441,-5254.819824 3564.914795 142.877441,-7754.819824 3564.914551 142.877441,-9004.820312 1399.85083 142.877441,-7754.819336 -765.212646 142.877441,-5254.820312 -765.212646 142.877441,-3128.214111 -8148.38916 178.354507,-628.239502 -8148.38916 178.354507,-1878.214233 -5983.325684 178.354507,-4378.352051 -5983.325684 178.354507,-5628.360352 -8148.38916 178.354507,-4378.351562 -10313.160156 178.354507,-1878.214355 -10313.160156 178.354507,
2 , 142.298004 , true , 7037.253906 2555.350098 -44.69249,9537.253906 2555.350098 -44.69249,8287.253906 4720.414062 -44.69249,5787.253906 4720.413574 -44.69249,4537.253906 2555.349854 -44.69249,5787.253906 390.237335 -44.69249,8287.253906 390.237335 -44.69249,981.6875 5124.025879 -148.310669,3481.616699 5124.025879 -148.310669,2231.616699 7289.089844 -148.310669,-268.332733 7289.089355 -148.310669,-1518.306396 5124.025879 -148.310669,-268.332367 2958.962158 -148.310669,2231.616455 2958.962158 -148.310669,-6517.171387 1409.205566 142.877441,-4017.325195 1409.205566 142.877441,-5267.171387 3574.269287 142.877441,-7767.171387 3574.269043 142.877441,-9017.171875 1409.205322 142.877441,-7767.170898 -755.858154 142.877441,-5267.171875 -755.858154 142.877441,-3143.706543 -8147.950195 178.354507,-643.733826 -8147.950195 178.354507,-1893.706665 -5982.886719 178.354507,-4393.852051 -5982.886719 178.354507,-5643.860352 -8147.950195 178.354507,-4393.851562 -10312.706055 178.354507,-1893.706787 -10312.706055 178.354507,
2 , 142.798004 , true , 7048.273438 2544.45166 -44.69249,9548.273438 2544.45166 -44.69249,8298.273438 4709.515625 -44.69249,5798.273438 4709.515137 -44.69249,4548.273438 2544.451416 -44.69249,5798.273438 379.33606 -44.69249,8298.273438 379.33606 -44.69249,968.497742 5115.882324 -148.310669,3468.425049 5115.882324 -148.310669,2218.425049 7280.946289 -148.310669,-281.521545 7280.945801 -148.310669,-1531.494263 5115.882324 -148.310669,-281.521179 2950.818604 -148.310669,2218.424805 2950.818604 -148.310669,-6529.522949 1418.560059 142.877441,-4029.684326 1418.560059 142.877441,-5279.522949 3583.623779 142.877441,-7779.522949 3583.623535 142.877441,-9029.523438 1418.559814 142.877441,-7779.522461 -746.503662 142.877441,-5279.523438 -746.503662 142.877441,-3159.198975 -8147.51123 178.354507,-659.228149 -8147.51123 178.354507,-1909.199097 -5982.447754 178.354507,-4409.352051 -5982.447754 178.354507,-5659.360352 -8147.51123 178.354507,-4409.351562 -10312.251953 178.354507,-1909.199219 -10312.251953 178.354507,
2 , 143.298004 , true , 7059.292969 2533.553223 -44.69249,9559.292969 2533.553223 -44.69249,8309.292969 4698.617188 -44.69249,5809.292969 4698.616699 -44.69249,4559.292969 2533.552979 -44.69249,5809.292969 368.434784 -44.69249,8309.292969 368.434784 -44.69249,955.307983 5107.73877 -148.310669,3455.233398 5107.73877 -148.310669,2205.233398 7272.802734 -148.310669,-294.710358 7272.802246 -148.310669,-1544.682129 5107.73877 -148.310669,-294.709991 2942.675049 -148.310669,2205.233154 2942.675049 -148.310669,-6541.874512 1427.914551 142.877441,-4042.043457 1427.914551 142.877441,-5291.874512 3592.978271 142.877441,-7791.874512 3592.978027 142.877441,-9041.875 1427.914307 142.877441,-7791.874023 -737.14917 142.877441,-5291.875 -737.14917 142.877441,-3174.691406 -8147.072266 178.354507,-674.722473 -8147.072266 178.354507,-1924.691528 -5982.008789 178.354507,-4424.852051 -5982.008789 178.354507,-5674.860352 -8147.072266 178.354507,-4424.851562 -10311.797852 178.354507,-1924.69165 -10311.797852 178.354507,
