time,trial,gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
313.726013 , 3 , true , -9508.976562 -1884.295166 -158.92334,-9128.094727 9415.525391 124.099762,10014.207031 -12254.453125 134.622665,6882.121094 5777.231934 174.199448,-7483.398926 -9532.758789 81.974495,8663.029297 4792.554199 -138.933136,-2651.213867 7526.699219 89.162514,1879.896362 13804.169922 37.246761,-3595.695557 -2029.278564 34.129627,-4099.076172 9732.066406 -36.843678,-13326.024414 -13905.46875 3.610093,12541.495117 -13746.723633 -12.015062,-3348.425781 -13347.78418 46.856232,-9571.070312 -4839.114746 61.458221,-11035.755859 -10387.001953 18.337851,-7703.693359 -1478.317139 106.50602,204.604935 9954.244141 -54.000183,330.34729 -5396.995117 -139.497543,5947.166016 -10805.862305 -71.836037,-11847.833008 -4814.106445 163.438553,7311.109375 -3893.037842 -151.877457,4482.255859 11150.546875 -13.474842,10108.65918 -5087.175781 159.882629,6458.001953 1531.286499 -168.902802,-2756.251465 -12786.767578 54.438618,-7319.893066 -5198.201172 43.208897,2669.532227 -9170.494141 113.718781,6499.27832 -7373.144531 127.527206,
314.226013 , 3 , true , -9537.887695 -1895.443359 -158.92334,-9145.47168 9441.197266 124.099762,9992.44043 -12232.383789 134.622665,6851.272461 5780.365234 174.199448,-7479.069824 -9502.061523 81.974495,8639.658203 4772.195312 -138.933136,-2650.759766 7557.699219 89.162514,1904.572998 13822.939453 37.246761,-3570.03125 -2011.886475 34.129627,-4074.26709 9713.478516 -36.843678,-13295.084961 -13903.53125 3.610093,12571.829102 -13753.171875 -12.015062,-3327.226807 -13325.169922 46.856232,-9556.266602 -4811.883789 61.458221,-11006.330078 -10377.253906 18.337851,-7712.50293 -1448.596191 106.50602,222.826233 9929.177734 -54.000183,306.775635 -5417.126953 -139.497543,5956.823242 -10835.318359 -71.836037,-11877.561523 -4805.266602 163.438553,7283.772461 -3907.652344 -151.877457,4512.408203 11143.311523 -13.474842,10079.536133 -5076.519531 159.882629,6427.577148 1525.318848 -168.902802,-2738.223633 -12761.549805 54.438618,-7297.293945 -5176.979492 43.208897,2657.05957 -9142.097656 113.718781,6480.387695 -7348.5625 127.527206,
314.726013 , 3 , true , -9566.798828 -1906.591553 -158.92334,-9162.848633 9466.869141 124.099762,9970.673828 -12210.314453 134.622665,6820.423828 5783.498535 174.199448,-7474.740723 -9471.364258 81.974495,8616.287109 4751.836426 -138.933136,-2650.305664 7588.699219 89.162514,1929.249634 13841.708984 37.246761,-3544.366943 -1994.494385 34.129627,-4049.458008 9694.890625 -36.843678,-13264.145508 -13901.59375 3.610093,12602.163086 -13759.620117 -12.015062,-3306.027832 -13302.555664 46.856232,-9541.462891 -4784.652832 61.458221,-10976.904297 -10367.505859 18.337851,-7721.3125 -1418.875244 106.50602,241.047531 9904.111328 -54.000183,283.203979 -5437.258789 -139.497543,5966.480469 -10864.774414 -71.836037,-11907.290039 -4796.426758 163.438553,7256.435547 -3922.266846 -151.877457,4542.560547 11136.076172 -13.474842,10050.413086 -5065.863281 159.882629,6397.152344 1519.351196 -168.902802,-2720.195801 -12736.332031 54.438618,-7274.694824 -5155.757812 43.208897,2644.586914 -9113.701172 113.718781,6461.49707 -7323.980469 127.527206,
315.226013 , 3 , true , -9595.709961 -1917.739746 -158.92334,-9180.225586 9492.541016 124.099762,9948.907227 -12188.245117 134.622665,6789.575195 5786.631836 174.199448,-7470.411621 -9440.666992 81.974495,8592.916016 4731.477539 -138.933136,-2649.851562 7619.699219 89.162514,1953.92627 13860.478516 37.246761,-3518.702637 -1977.102295 34.129627,-4024.648926 9676.302734 -36.843678,-13233.206055 -13899.65625 3.610093,12632.49707 -13766.068359 -12.015062,-3284.828857 -13279.941406 46.856232,-9526.65918 -4757.421875 61.458221,-10947.478516 -10357.757812 18.337851,-7730.12207 -1389.154297 106.50602,259.268738 9879.044922 -54.000183,259.632324 -5457.390625 -139.497543,5976.137695 -10894.230469 -71.836037,-11937.018555 -4787.586914 163.438553,7229.098633 -3936.881348 -151.877457,4572.712891 11128.84082 -13.474842,10021.290039 -5055.207031 159.882629,6366.727539 1513.383545 -168.902802,-2702.167969 -12711.114258 54.438618,-7252.095703 -5134.536133 43.208897,2632.114258 -9085.304688 113.718781,6442.606445 -7299.398438 127.527206,
315.726013 , 3 , true , -9624.621094 -1928.887939 -158.92334,-9197.602539 9518.212891 124.099762,9927.140625 -12166.175781 134.622665,6758.726562 5789.765137 174.199448,-7466.08252 -9409.969727 81.974495,8569.544922 4711.118652 -138.933136,-2649.397461 7650.699219 89.162514,1978.602905 13879.248047 37.246761,-3493.03833 -1959.710205 34.129627,-3999.839844 9657.714844 -36.843678,-13202.266602 -13897.71875 3.610093,12662.831055 -13772.516602 -12.015062,-3263.629883 -13257.327148 46.856232,-9511.855469 -4730.190918 61.458221,-10918.052734 -10348.009766 18.337851,-7738.931641 -1359.43335 106.50602,277.489563 9853.978516 -54.000183,236.060669 -5477.522461 -139.497543,5985.794922 -10923.686523 -71.836037,-11966.74707 -4778.74707 163.438553,7201.761719 -3951.49585 -151.877457,4602.865234 11121.605469 -13.474842,9992.166992 -5044.550781 159.882629,6336.302734 1507.415894 -168.902802,-2684.140137 -12685.896484 54.438618,-7229.496582 -5113.314453 43.208897,2619.641602 -9056.908203 113.718781,6423.71582 -7274.816406 127.527206,
316.226013 , 3 , true , -9653.532227 -1940.036133 -158.92334,-9214.979492 9543.884766 124.099762,9905.374023 -12144.106445 134.622665,6727.87793 5792.898438 174.199448,-7461.753418 -9379.272461 81.974495,8546.173828 4690.759766 -138.933136,-2648.943359 7681.699219 89.162514,2003.279541 13898.017578 37.246761,-3467.374023 -1942.318115 34.129627,-3975.030762 9639.126953 -36.843678,-13171.327148 -13895.78125 3.610093,12693.165039 -13778.964844 -12.015062,-3242.430908 -13234.712891 46.856232,-9497.051758 -4702.959961 61.458221,-10888.626953 -10338.261719 18.337851,-7747.741211 -1329.712402 106.50602,295.710388 9828.912109 -54.000183,212.489014 -5497.654297 -139.497543,5995.452148 -10953.142578 -71.836037,-11996.475586 -4769.907227 163.438553,7174.424805 -3966.110352 -151.877457,4633.017578 11114.370117 -13.474842,9963.043945 -5033.894531 159.882629,6305.87793 1501.448242 -168.902802,-2666.112305 -12660.678711 54.438618,-7206.897461 -5092.092773 43.208897,2607.168945 -9028.511719 113.718781,6404.825195 -7250.234375 127.527206,
316.726013 , 3 , true , -9682.443359 -1951.184326 -158.92334,-9232.356445 9569.556641 124.099762,9883.607422 -12122.037109 134.622665,6697.029297 5796.031738 174.199448,-7457.424316 -9348.575195 81.974495,8522.802734 4670.400879 -138.933136,-2648.489258 7712.699219 89.162514,2027.956177 13916.787109 37.246761,-3441.709717 -1924.926025 34.129627,-3950.22168 9620.539062 -36.843678,-13140.387695 -13893.84375 3.610093,12723.499023 -13785.413086 -12.015062,-3221.231934 -13212.098633 46.856232,-9482.248047 -4675.729004 61.458221,-10859.201172 -10328.513672 18.337851,-7756.550781 -1299.991455 106.50602,313.931213 9803.845703 -54.000183,188.917358 -5517.786133 -139.497543,6005.109375 -10982.598633 -71.836037,-12026.204102 -4761.067383 163.438553,7147.087891 -3980.724854 -151.877457,4663.169922 11107.134766 -13.474842,9933.920898 -5023.238281 159.882629,6275.453125 1495.480591 -168.902802,-2648.084473 -12635.460938 54.438618,-7184.29834 -5070.871094 43.208897,2594.696289 -9000.115234 113.718781,6385.93457 -7225.652344 127.527206,
317.226013 , 3 , true , -9711.354492 -1962.33252 -158.92334,-9249.733398 9595.228516 124.099762,9861.84082 -12099.967773 134.622665,6666.180664 5799.165039 174.199448,-7453.095215 -9317.87793 81.974495,8499.431641 4650.041992 -138.933136,-2648.035156 7743.699219 89.162514,2052.633545 13935.556641 37.246761,-3416.04541 -1907.533936 34.129627,-3925.412598 9601.951172 -36.843678,-13109.448242 -13891.90625 3.610093,12753.833008 -13791.861328 -12.015062,-3200.032959 -13189.484375 46.856232,-9467.444336 -4648.498047 61.458221,-10829.775391 -10318.765625 18.337851,-7765.360352 -1270.270508 106.50602,332.152039 9778.779297 -54.000183,165.345703 -5537.917969 -139.497543,6014.766602 -11012.054688 -71.836037,-12055.932617 -4752.227539 163.438553,7119.750977 -3995.339355 -151.877457,4693.322266 11099.899414 -13.474842,9904.797852 -5012.582031 159.882629,6245.02832 1489.512939 -168.902802,-2630.056641 -12610.243164 54.438618,-7161.699219 -5049.649414 43.208897,2582.223633 -8971.71875 113.718781,6367.043945 -7201.070312 127.527206,
317.726013 , 3 , true , -9740.265625 -1973.480713 -158.92334,-9267.110352 9620.900391 124.099762,9840.074219 -12077.898438 134.622665,6635.332031 5802.29834 174.199448,-7448.766113 -9287.180664 81.974495,8476.060547 4629.683105 -138.933136,-2647.581055 7774.699219 89.162514,2077.313965 13954.326172 37.246761,-3390.381104 -1890.141846 34.129627,-3900.603516 9583.363281 -36.843678,-13078.508789 -13889.96875 3.610093,12784.166992 -13798.30957 -12.015062,-3178.833984 -13166.870117 46.856232,-9452.640625 -4621.26709 61.458221,-10800.349609 -10309.017578 18.337851,-7774.169922 -1240.549561 106.50602,350.372864 9753.712891 -54.000183,141.774048 -5558.049805 -139.497543,6024.423828 -11041.510742 -71.836037,-12085.661133 -4743.387695 163.438553,7092.414062 -4009.953857 -151.877457,4723.474609 11092.664062 -13.474842,9875.674805 -5001.925781 159.882629,6214.603516 1483.545288 -168.902802,-2612.028809 -12585.025391 54.438618,-7139.100098 -5028.427734 43.208897,2569.750977 -8943.322266 113.718781,6348.15332 -7176.488281 127.527206,
318.226013 , 3 , true , -9769.176758 -1984.628906 -158.92334,-9284.487305 9646.572266 124.099762,9818.307617 -12055.829102 134.622665,6604.483398 5805.431641 174.199448,-7444.437012 -9256.483398 81.974495,8452.689453 4609.324219 -138.933136,-2647.126953 7805.699219 89.162514,2101.994385 13973.095703 37.246761,-3364.716797 -1872.749756 34.129627,-3875.794434 9564.775391 -36.843678,-13047.569336 -13888.03125 3.610093,12814.500977 -13804.757812 -12.015062,-3157.63501 -13144.255859 46.856232,-9437.836914 -4594.036133 61.458221,-10770.923828 -10299.269531 18.337851,-7782.979492 -1210.828613 106.50602,368.593689 9728.646484 -54.000183,118.202393 -5578.181641 -139.497543,6034.081055 -11070.966797 -71.836037,-12115.389648 -4734.547852 163.438553,7065.077148 -4024.568359 -151.877457,4753.626953 11085.428711 -13.474842,9846.551758 -4991.269531 159.882629,6184.178711 1477.577637 -168.902802,-2594.000977 -12559.807617 54.438618,-7116.500977 -5007.206055 43.208897,2557.27832 -8914.925781 113.718781,6329.262695 -7151.90625 127.527206,
318.726013 , 3 , true , -9798.087891 -1995.7771 -158.92334,-9301.864258 9672.244141 124.099762,9796.541016 -12033.759766 134.622665,6573.634766 5808.564941 174.199448,-7440.10791 -9225.786133 81.974495,8429.318359 4588.965332 -138.933136,-2646.672852 7836.699219 89.162514,2126.674805 13991.865234 37.246761,-3339.05249 -1855.357666 34.129627,-3850.985352 9546.1875 -36.843678,-13016.629883 -13886.09375 3.610093,12844.834961 -13811.206055 -12.015062,-3136.436035 -13121.641602 46.856232,-9423.033203 -4566.805176 61.458221,-10741.498047 -10289.521484 18.337851,-7791.789062 -1181.107666 106.50602,386.814514 9703.580078 -54.000183,94.630737 -5598.313477 -139.497543,6043.738281 -11100.422852 -71.836037,-12145.118164 -4725.708008 163.438553,7037.740234 -4039.182861 -151.877457,4783.779297 11078.193359 -13.474842,9817.428711 -4980.613281 159.882629,6153.753906 1471.609985 -168.902802,-2575.973145 -12534.589844 54.438618,-7093.901855 -4985.984375 43.208897,2544.805664 -8886.529297 113.718781,6310.37207 -7127.324219 127.527206,
319.22699 , 3 , true , -9826.999023 -2006.925293 -158.92334,-9319.241211 9697.916016 124.099762,9774.774414 -12011.69043 134.622665,6542.786133 5811.698242 174.199448,-7435.778809 -9195.088867 81.974495,8405.947266 4568.606445 -138.933136,-2646.21875 7867.699219 89.162514,2151.355225 14010.634766 37.246761,-3313.388184 -1837.965576 34.129627,-3826.17627 9527.599609 -36.843678,-12985.69043 -13884.15625 3.610093,12875.168945 -13817.654297 -12.015062,-3115.237061 -13099.027344 46.856232,-9408.229492 -4539.574219 61.458221,-10712.072266 -10279.773438 18.337851,-7800.598633 -1151.386719 106.50602,405.035339 9678.513672 -54.000183,71.059082 -5618.445312 -139.497543,6053.395508 -11129.878906 -71.836037,-12174.84668 -4716.868164 163.438553,7010.40332 -4053.797363 -151.877457,4813.931641 11070.958008 -13.474842,9788.305664 -4969.957031 159.882629,6123.329102 1465.642334 -168.902802,-2557.945312 -12509.37207 54.438618,-7071.302734 -4964.762695 43.208897,2532.333008 -8858.132812 113.718781,6291.481445 -7102.742188 127.527206,
319.72699 , 3 , true , -9855.910156 -2018.073486 -158.92334,-9336.618164 9723.587891 124.099762,9753.007812 -11989.621094 134.622665,6511.9375 5814.831543 174.199448,-7431.449707 -9164.391602 81.974495,8382.576172 4548.247559 -138.933136,-2645.764648 7898.699219 89.162514,2176.035645 14029.404297 37.246761,-3287.723877 -1820.573486 34.129627,-3801.367188 9509.011719 -36.843678,-12954.750977 -13882.21875 3.610093,12905.50293 -13824.102539 -12.015062,-3094.038086 -13076.413086 46.856232,-9393.425781 -4512.343262 61.458221,-10682.646484 -10270.025391 18.337851,-7809.408203 -1121.665771 106.50602,423.256165 9653.447266 -54.000183,47.487343 -5638.577148 -139.497543,6063.052734 -11159.334961 -71.836037,-12204.575195 -4708.02832 163.438553,6983.066406 -4068.411865 -151.877457,4844.083984 11063.722656 -13.474842,9759.182617 -4959.300781 159.882629,6092.904297 1459.674683 -168.902802,-2539.91748 -12484.154297 54.438618,-7048.703613 -4943.541016 43.208897,2519.860352 -8829.736328 113.718781,6272.59082 -7078.160156 127.527206,
320.22699 , 3 , true , -9884.821289 -2029.22168 -158.92334,-9353.995117 9749.259766 124.099762,9731.241211 -11967.551758 134.622665,6481.088867 5817.964844 174.199448,-7427.120605 -9133.694336 81.974495,8359.205078 4527.888672 -138.933136,-2645.310547 7929.699219 89.162514,2200.716064 14048.173828 37.246761,-3262.05957 -1803.181396 34.129627,-3776.558105 9490.423828 -36.843678,-12923.811523 -13880.28125 3.610093,12935.836914 -13830.550781 -12.015062,-3072.839111 -13053.798828 46.856232,-9378.62207 -4485.112305 61.458221,-10653.220703 -10260.277344 18.337851,-7818.217773 -1091.944824 106.50602,441.47699 9628.380859 -54.000183,23.91559 -5658.708984 -139.497543,6072.709961 -11188.791016 -71.836037,-12234.303711 -4699.188477 163.438553,6955.729492 -4083.026367 -151.877457,4874.236328 11056.487305 -13.474842,9730.05957 -4948.644531 159.882629,6062.479492 1453.707031 -168.902802,-2521.889648 -12458.936523 54.438618,-7026.104492 -4922.319336 43.208897,2507.387695 -8801.339844 113.718781,6253.700195 -7053.578125 127.527206,
320.72699 , 3 , true , -9913.732422 -2040.369873 -158.92334,-9371.37207 9774.931641 124.099762,9709.474609 -11945.482422 134.622665,6450.240234 5821.098145 174.199448,-7422.791504 -9102.99707 81.974495,8335.833984 4507.529785 -138.933136,-2644.856445 7960.699219 89.162514,2225.396484 14066.943359 37.246761,-3236.395264 -1785.789307 34.129627,-3751.749023 9471.835938 -36.843678,-12892.87207 -13878.34375 3.610093,12966.170898 -13836.999023 -12.015062,-3051.640137 -13031.18457 46.856232,-9363.818359 -4457.881348 61.458221,-10623.794922 -10250.529297 18.337851,-7827.027344 -1062.223877 106.50602,459.697815 9603.314453 -54.000183,0.343871 -5678.84082 -139.497543,6082.367188 -11218.24707 -71.836037,-12264.032227 -4690.348633 163.438553,6928.392578 -4097.640137 -151.877457,4904.388672 11049.251953 -13.474842,9700.936523 -4937.988281 159.882629,6032.054688 1447.73938 -168.902802,-2503.861816 -12433.71875 54.438618,-7003.505371 -4901.097656 43.208897,2494.915039 -8772.943359 113.718781,6234.80957 -7028.996094 127.527206,
321.22699 , 3 , true , -9942.643555 -2051.518066 -158.92334,-9388.749023 9800.603516 124.099762,9687.708008 -11923.413086 134.622665,6419.391602 5824.231445 174.199448,-7418.462402 -9072.299805 81.974495,8312.462891 4487.170898 -138.933136,-2644.402344 7991.699219 89.162514,2250.076904 14085.712891 37.246761,-3210.730957 -1768.397217 34.129627,-3726.939941 9453.248047 -36.843678,-12861.932617 -13876.40625 3.610093,12996.504883 -13843.447266 -12.015062,-3030.441162 -13008.570312 46.856232,-9349.014648 -4430.650391 61.458221,-10594.369141 -10240.78125 18.337851,-7835.836914 -1032.50293 106.50602,477.91864 9578.248047 -54.000183,-23.227848 -5698.972656 -139.497543,6092.024414 -11247.703125 -71.836037,-12293.760742 -4681.508789 163.438553,6901.055664 -4112.24707 -151.877457,4934.541016 11042.016602 -13.474842,9671.813477 -4927.332031 159.882629,6001.629883 1441.771729 -168.902802,-2485.833984 -12408.500977 54.438618,-6980.90625 -4879.875977 43.208897,2482.442383 -8744.546875 113.718781,6215.918945 -7004.414062 127.527206,
321.72699 , 3 , true , -9971.554688 -2062.66626 -158.92334,-9406.125977 9826.275391 124.099762,9665.941406 -11901.34375 134.622665,6388.542969 5827.364746 174.199448,-7414.133301 -9041.602539 81.974495,8289.091797 4466.812012 -138.933136,-2643.948242 8022.699219 89.162514,2274.757324 14104.482422 37.246761,-3185.06665 -1751.005127 34.129627,-3702.130859 9434.660156 -36.843678,-12830.993164 -13874.46875 3.610093,13026.838867 -13849.895508 -12.015062,-3009.242188 -12985.956055 46.856232,-9334.210938 -4403.419434 61.458221,-10564.943359 -10231.033203 18.337851,-7844.646484 -1002.780579 106.50602,496.139465 9553.181641 -54.000183,-46.799599 -5719.104492 -139.497543,6101.681641 -11277.15918 -71.836037,-12323.489258 -4672.668945 163.438553,6873.71875 -4126.854004 -151.877457,4964.693359 11034.78125 -13.474842,9642.69043 -4916.675781 159.882629,5971.205078 1435.804077 -168.902802,-2467.806152 -12383.283203 54.438618,-6958.307129 -4858.654297 43.208897,2469.969727 -8716.150391 113.718781,6197.02832 -6979.832031 127.527206,
322.22699 , 3 , true , -10000.46582 -2073.814453 -158.92334,-9423.50293 9851.947266 124.099762,9644.174805 -11879.274414 134.622665,6357.694336 5830.498047 174.199448,-7409.804199 -9010.905273 81.974495,8265.720703 4446.453125 -138.933136,-2643.494141 8053.699219 89.162514,2299.437744 14123.251953 37.246761,-3159.402344 -1733.613037 34.129627,-3677.321777 9416.072266 -36.843678,-12800.053711 -13872.53125 3.610093,13057.172852 -13856.34375 -12.015062,-2988.043213 -12963.341797 46.856232,-9319.407227 -4376.188477 61.458221,-10535.517578 -10221.285156 18.337851,-7853.456055 -973.057739 106.50602,514.360291 9528.115234 -54.000183,-70.371338 -5739.236328 -139.497543,6111.338867 -11306.615234 -71.836037,-12353.217773 -4663.829102 163.438553,6846.381836 -4141.460938 -151.877457,4994.845703 11027.545898 -13.474842,9613.567383 -4906.019531 159.882629,5940.780273 1429.836426 -168.902802,-2449.77832 -12358.06543 54.438618,-6935.708008 -4837.432617 43.208897,2457.49707 -8687.753906 113.718781,6178.137695 -6955.25 127.527206,
322.72699 , 3 , true , -10029.376953 -2084.962646 -158.92334,-9440.879883 9877.619141 124.099762,9622.408203 -11857.205078 134.622665,6326.845703 5833.631348 174.199448,-7405.475098 -8980.208008 81.974495,8242.349609 4426.094238 -138.933136,-2643.040039 8084.699219 89.162514,2324.118164 14142.021484 37.246761,-3133.738037 -1716.220947 34.129627,-3652.512695 9397.484375 -36.843678,-12769.114258 -13870.59375 3.610093,13087.506836 -13862.791992 -12.015062,-2966.844238 -12940.727539 46.856232,-9304.603516 -4348.95752 61.458221,-10506.091797 -10211.537109 18.337851,-7862.265625 -943.3349 106.50602,532.581116 9503.048828 -54.000183,-93.942993 -5759.368164 -139.497543,6120.996094 -11336.071289 -71.836037,-12382.946289 -4654.989258 163.438553,6819.044922 -4156.067871 -151.877457,5024.998047 11020.310547 -13.474842,9584.444336 -4895.363281 159.882629,5910.355469 1423.868774 -168.902802,-2431.750488 -12332.847656 54.438618,-6913.108887 -4816.210938 43.208897,2445.024414 -8659.357422 113.718781,6159.24707 -6930.667969 127.527206,
323.227997 , 3 , true , -10058.288086 -2096.11084 -158.92334,-9458.256836 9903.291016 124.099762,9600.641602 -11835.135742 134.622665,6295.99707 5836.764648 174.199448,-7401.145996 -8949.510742 81.974495,8218.978516 4405.735352 -138.933136,-2642.585938 8115.699219 89.162514,2348.798584 14160.791016 37.246761,-3108.07373 -1698.828857 34.129627,-3627.703613 9378.896484 -36.843678,-12738.174805 -13868.65625 3.610093,13117.84082 -13869.240234 -12.015062,-2945.645264 -12918.113281 46.856232,-9289.799805 -4321.726562 61.458221,-10476.666016 -10201.789062 18.337851,-7871.075195 -913.612061 106.50602,550.801941 9477.982422 -54.000183,-117.514648 -5779.5 -139.497543,6130.65332 -11365.527344 -71.836037,-12412.674805 -4646.149414 163.438553,6791.708008 -4170.674805 -151.877457,5055.150391 11013.075195 -13.474842,9555.321289 -4884.707031 159.882629,5879.930664 1417.901123 -168.902802,-2413.722656 -12307.629883 54.438618,-6890.509766 -4794.989258 43.208897,2432.551758 -8630.960938 113.718781,6140.356445 -6906.085938 127.527206,
323.72699 , 3 , true , -10087.199219 -2107.259033 -158.92334,-9475.633789 9928.962891 124.099762,9578.875 -11813.066406 134.622665,6265.148438 5839.897949 174.199448,-7396.816895 -8918.813477 81.974495,8195.607422 4385.376465 -138.933136,-2642.131836 8146.699219 89.162514,2373.479004 14179.560547 37.246761,-3082.409424 -1681.436768 34.129627,-3602.894531 9360.308594 -36.843678,-12707.235352 -13866.71875 3.610093,13148.174805 -13875.688477 -12.015062,-2924.446289 -12895.499023 46.856232,-9274.996094 -4294.495605 61.458221,-10447.240234 -10192.041016 18.337851,-7879.884766 -883.889221 106.50602,569.022766 9452.916016 -54.000183,-141.086304 -5799.631836 -139.497543,6140.310547 -11394.983398 -71.836037,-12442.40332 -4637.30957 163.438553,6764.371094 -4185.281738 -151.877457,5085.302734 11005.839844 -13.474842,9526.198242 -4874.050781 159.882629,5849.505859 1411.933472 -168.902802,-2395.694824 -12282.412109 54.438618,-6867.910645 -4773.767578 43.208897,2420.079102 -8602.564453 113.718781,6121.46582 -6881.503906 127.527206,
324.227997 , 3 , true , -10116.110352 -2118.407227 -158.92334,-9493.010742 9954.634766 124.099762,9557.108398 -11790.99707 134.622665,6234.299805 5843.03125 174.199448,-7392.487793 -8888.116211 81.974495,8172.236328 4365.017578 -138.933136,-2641.677734 8177.699219 89.162514,2398.159424 14198.330078 37.246761,-3056.745117 -1664.044678 34.129627,-3578.085449 9341.720703 -36.843678,-12676.295898 -13864.78125 3.610093,13178.508789 -13882.136719 -12.015062,-2903.247314 -12872.884766 46.856232,-9260.192383 -4267.264648 61.458221,-10417.814453 -10182.292969 18.337851,-7888.694336 -854.166382 106.50602,587.243591 9427.849609 -54.000183,-164.657959 -5819.763672 -139.497543,6149.967773 -11424.439453 -71.836037,-12472.131836 -4628.469727 163.438553,6737.03418 -4199.888672 -151.877457,5115.455078 10998.604492 -13.474842,9497.075195 -4863.394531 159.882629,5819.081055 1405.96582 -168.902802,-2377.666992 -12257.194336 54.438618,-6845.311523 -4752.545898 43.208897,2407.606445 -8574.167969 113.718781,6102.575195 -6856.921875 127.527206,
324.727997 , 3 , true , -10145.021484 -2129.55542 -158.92334,-9510.387695 9980.306641 124.099762,9535.341797 -11768.927734 134.622665,6203.451172 5846.164551 174.199448,-7388.158691 -8857.418945 81.974495,8148.865234 4344.658691 -138.933136,-2641.223633 8208.699219 89.162514,2422.839844 14217.099609 37.246761,-3031.080811 -1646.652588 34.129627,-3553.276367 9323.132812 -36.843678,-12645.356445 -13862.84375 3.610093,13208.842773 -13888.584961 -12.015062,-2882.04834 -12850.270508 46.856232,-9245.388672 -4240.033691 61.458221,-10388.388672 -10172.544922 18.337851,-7897.503906 -824.443542 106.50602,605.464417 9402.783203 -54.000183,-188.229614 -5839.895508 -139.497543,6159.625 -11453.895508 -71.836037,-12501.860352 -4619.629883 163.438553,6709.697266 -4214.495605 -151.877457,5145.607422 10991.369141 -13.474842,9467.952148 -4852.738281 159.882629,5788.65625 1399.998169 -168.902802,-2359.63916 -12231.976562 54.438618,-6822.712402 -4731.324219 43.208897,2395.133789 -8545.771484 113.718781,6083.68457 -6832.339844 127.527206,
325.227997 , 3 , true , -10173.932617 -2140.703613 -158.92334,-9527.764648 10005.978516 124.099762,9513.575195 -11746.858398 134.622665,6172.602539 5849.297852 174.199448,-7383.82959 -8826.72168 81.974495,8125.494141 4324.299805 -138.933136,-2640.769531 8239.699219 89.162514,2447.520264 14235.869141 37.246761,-3005.416504 -1629.260498 34.129627,-3528.467285 9304.544922 -36.843678,-12614.416992 -13860.90625 3.610093,13239.176758 -13895.033203 -12.015062,-2860.849365 -12827.65625 46.856232,-9230.584961 -4212.802734 61.458221,-10358.962891 -10162.796875 18.337851,-7906.313477 -794.720703 106.50602,623.685242 9377.716797 -54.000183,-211.80127 -5860.027344 -139.497543,6169.282227 -11483.351562 -71.836037,-12531.588867 -4610.790039 163.438553,6682.360352 -4229.102539 -151.877457,5175.759766 10984.133789 -13.474842,9438.829102 -4842.082031 159.882629,5758.231445 1394.030518 -168.902802,-2341.611328 -12206.758789 54.438618,-6800.113281 -4710.102539 43.208897,2382.661133 -8517.375 113.718781,6064.793945 -6807.757812 127.527206,
325.727997 , 3 , true , -10202.84375 -2151.851807 -158.92334,-9545.141602 10031.650391 124.099762,9491.808594 -11724.789062 134.622665,6141.753906 5852.431152 174.199448,-7379.500488 -8796.024414 81.974495,8102.123047 4303.940918 -138.933136,-2640.31543 8270.699219 89.162514,2472.200684 14254.638672 37.246761,-2979.752197 -1611.868408 34.129627,-3503.658203 9285.957031 -36.843678,-12583.477539 -13858.96875 3.610093,13269.510742 -13901.481445 -12.015062,-2839.650391 -12805.041992 46.856232,-9215.78125 -4185.571777 61.458221,-10329.537109 -10153.048828 18.337851,-7915.123047 -764.997864 106.50602,641.906067 9352.650391 -54.000183,-235.372925 -5880.15918 -139.497543,6178.939453 -11512.807617 -71.836037,-12561.317383 -4601.950195 163.438553,6655.023438 -4243.709473 -151.877457,5205.912109 10976.898438 -13.474842,9409.706055 -4831.425781 159.882629,5727.806641 1388.062866 -168.902802,-2323.583496 -12181.541016 54.438618,-6777.51416 -4688.880859 43.208897,2370.188477 -8488.978516 113.718781,6045.90332 -6783.175781 127.527206,
326.227997 , 3 , true , -10231.754883 -2163.0 -158.92334,-9562.518555 10057.322266 124.099762,9470.041992 -11702.719727 134.622665,6110.905273 5855.564453 174.199448,-7375.171387 -8765.327148 81.974495,8078.751953 4283.582031 -138.933136,-2639.861328 8301.699219 89.162514,2496.881104 14273.408203 37.246761,-2954.087891 -1594.476318 34.129627,-3478.849121 9267.369141 -36.843678,-12552.538086 -13857.03125 3.610093,13299.844727 -13907.929688 -12.015062,-2818.451416 -12782.427734 46.856232,-9200.977539 -4158.34082 61.458221,-10300.111328 -10143.300781 18.337851,-7923.932617 -735.275024 106.50602,660.126892 9327.583984 -54.000183,-258.94458 -5900.291016 -139.497543,6188.59668 -11542.263672 -71.836037,-12591.045898 -4593.110352 163.438553,6627.686523 -4258.316406 -151.877457,5236.064453 10969.663086 -13.474842,9380.583008 -4820.769531 159.882629,5697.381836 1382.095215 -168.902802,-2305.555664 -12156.323242 54.438618,-6754.915039 -4667.65918 43.208897,2357.71582 -8460.582031 113.718781,6027.012695 -6758.59375 127.527206,
