trial, time, gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
2 , 227.347 , true , 6629.377441 3071.131836 154.804474,9131.063477 3071.131836 154.804474,7880.727539 5236.195312 154.804474,5378.183105 5236.195312 154.804474,4128.183105 3071.131592 154.804474,5378.183105 905.822998 154.804474,7880.727539 905.822998 154.804474,-3772.967041 8618.053711 -170.026901,-1272.982178 8618.053711 -170.026901,-2522.982422 10783.117188 -170.026901,-5023.426758 10783.117188 -170.026901,-6274.046387 8618.053711 -170.026901,-5023.42627 6455.870605 -170.026901,-2522.982422 6455.870605 -170.026901,-4892.828613 4440.327148 87.666512,-2394.268799 4440.327148 87.666512,-3644.268799 6605.255371 87.666512,-6142.828613 6605.254883 87.666512,-7392.828613 4440.32666 87.666512,-6142.828125 2275.599854 87.666512,-3644.269043 2275.599854 87.666512,-1723.783569 -8401.723633 -110.839706,776.216431 -8401.723633 -110.839706,-473.91922 -6236.441406 -110.839706,-2974.419189 -6236.441406 -110.839706,-4224.327148 -8401.723633 -110.839706,-2974.418701 -10569.049805 -110.839706,-473.919342 -10569.049805 -110.839706,
2 , 227.847 , true , 6615.345703 3077.731445 154.804474,9117.046875 3077.731445 154.804474,7866.695801 5242.794922 154.804474,5364.151367 5242.794922 154.804474,4114.151367 3077.731201 154.804474,5364.151367 912.420715 154.804474,7866.695801 912.420715 154.804474,-3788.232422 8615.359375 -170.026901,-1288.247559 8615.359375 -170.026901,-2538.247803 10780.422852 -170.026901,-5038.699707 10780.422852 -170.026901,-6289.319336 8615.359375 -170.026901,-5038.699219 6453.191406 -170.026901,-2538.247803 6453.191406 -170.026901,-4892.192871 4455.812012 87.666512,-2393.640625 4455.812012 87.666512,-3643.640625 6620.740234 87.666512,-6142.192871 6620.739746 87.666512,-7392.192871 4455.811523 87.666512,-6142.192383 2291.084717 87.666512,-3643.640869 2291.084717 87.666512,-1729.297119 -8416.224609 -110.839706,770.702881 -8416.224609 -110.839706,-479.433716 -6250.927246 -110.839706,-2979.936523 -6250.927246 -110.839706,-4229.836914 -8416.224609 -110.839706,-2979.936035 -10583.550781 -110.839706,-479.433838 -10583.550781 -110.839706,
2 , 228.347 , true , 6601.313965 3084.331055 154.804474,9103.030273 3084.331055 154.804474,7852.664062 5249.394531 154.804474,5350.119629 5249.394531 154.804474,4100.119629 3084.330811 154.804474,5350.119629 919.018433 154.804474,7852.664062 919.018433 154.804474,-3803.497803 8612.665039 -170.026901,-1303.512939 8612.665039 -170.026901,-2553.513184 10777.728516 -170.026901,-5053.972656 10777.728516 -170.026901,-6304.592285 8612.665039 -170.026901,-5053.972168 6450.512207 -170.026901,-2553.513184 6450.512207 -170.026901,-4891.557129 4471.296875 87.666512,-2393.012451 4471.296875 87.666512,-3643.012451 6636.225098 87.666512,-6141.557129 6636.224609 87.666512,-7391.557129 4471.296387 87.666512,-6141.556641 2306.56958 87.666512,-3643.012695 2306.56958 87.666512,-1734.810669 -8430.725586 -110.839706,765.189331 -8430.725586 -110.839706,-484.948212 -6265.413086 -110.839706,-2985.453857 -6265.413086 -110.839706,-4235.34668 -8430.725586 -110.839706,-2985.453369 -10598.051758 -110.839706,-484.948334 -10598.051758 -110.839706,
2 , 228.847 , true , 6587.282227 3090.930664 154.804474,9089.013672 3090.930664 154.804474,7838.632324 5255.994141 154.804474,5336.087891 5255.994141 154.804474,4086.093262 3090.93042 154.804474,5336.087891 925.61615 154.804474,7838.632324 925.61615 154.804474,-3818.763184 8609.970703 -170.026901,-1318.77832 8609.970703 -170.026901,-2568.778564 10775.03418 -170.026901,-5069.245605 10775.03418 -170.026901,-6319.865234 8609.970703 -170.026901,-5069.245117 6447.833008 -170.026901,-2568.778564 6447.833008 -170.026901,-4890.921387 4486.781738 87.666512,-2392.384277 4486.781738 87.666512,-3642.384277 6651.709961 87.666512,-6140.921387 6651.709473 87.666512,-7390.921387 4486.78125 87.666512,-6140.920898 2322.054443 87.666512,-3642.384521 2322.054443 87.666512,-1740.324219 -8445.226562 -110.839706,759.675781 -8445.226562 -110.839706,-490.462708 -6279.898926 -110.839706,-2990.971191 -6279.898926 -110.839706,-4240.856445 -8445.226562 -110.839706,-2990.970703 -10612.552734 -110.839706,-490.46283 -10612.552734 -110.839706,
2 , 229.347 , true , 6573.250488 3097.530273 154.804474,9074.99707 3097.530273 154.804474,7824.600586 5262.59375 154.804474,5322.056152 5262.59375 154.804474,4072.069092 3097.530029 154.804474,5322.056152 932.213867 154.804474,7824.600586 932.213867 154.804474,-3834.028564 8607.276367 -170.026901,-1334.043701 8607.276367 -170.026901,-2584.043945 10772.339844 -170.026901,-5084.518555 10772.339844 -170.026901,-6335.138184 8607.276367 -170.026901,-5084.518066 6445.153809 -170.026901,-2584.043945 6445.153809 -170.026901,-4890.285645 4502.266602 87.666512,-2391.756104 4502.266602 87.666512,-3641.756104 6667.194824 87.666512,-6140.285645 6667.194336 87.666512,-7390.285645 4502.266113 87.666512,-6140.285156 2337.539307 87.666512,-3641.756348 2337.539307 87.666512,-1745.837769 -8459.727539 -110.839706,754.162231 -8459.727539 -110.839706,-495.977203 -6294.384766 -110.839706,-2996.488525 -6294.384766 -110.839706,-4246.366211 -8459.727539 -110.839706,-2996.488037 -10627.053711 -110.839706,-495.977325 -10627.053711 -110.839706,
2 , 229.847 , true , 6559.21875 3104.129883 154.804474,9060.980469 3104.129883 154.804474,7810.568848 5269.193359 154.804474,5308.024414 5269.193359 154.804474,4058.044922 3104.129639 154.804474,5308.024414 938.811584 154.804474,7810.568848 938.811584 154.804474,-3849.293945 8604.582031 -170.026901,-1349.309082 8604.582031 -170.026901,-2599.309326 10769.645508 -170.026901,-5099.791504 10769.645508 -170.026901,-6350.411133 8604.582031 -170.026901,-5099.791016 6442.474609 -170.026901,-2599.309326 6442.474609 -170.026901,-4889.649902 4517.751465 87.666512,-2391.12793 4517.751465 87.666512,-3641.12793 6682.679688 87.666512,-6139.649902 6682.679199 87.666512,-7389.649902 4517.750977 87.666512,-6139.649414 2353.02417 87.666512,-3641.128174 2353.02417 87.666512,-1751.351318 -8474.228516 -110.839706,748.648682 -8474.228516 -110.839706,-501.491699 -6308.870605 -110.839706,-3002.005859 -6308.870605 -110.839706,-4251.875977 -8474.228516 -110.839706,-3002.005371 -10641.554688 -110.839706,-501.491821 -10641.554688 -110.839706,
2 , 230.347 , true , 6545.187012 3110.729492 154.804474,9046.963867 3110.729492 154.804474,7796.537109 5275.792969 154.804474,5293.992676 5275.792969 154.804474,4044.020752 3110.729248 154.804474,5293.992676 945.409302 154.804474,7796.537109 945.409302 154.804474,-3864.559326 8601.887695 -170.026901,-1364.574463 8601.887695 -170.026901,-2614.574707 10766.951172 -170.026901,-5115.064453 10766.951172 -170.026901,-6365.684082 8601.887695 -170.026901,-5115.063965 6439.79541 -170.026901,-2614.574707 6439.79541 -170.026901,-4889.01416 4533.236328 87.666512,-2390.499756 4533.236328 87.666512,-3640.499756 6698.164551 87.666512,-6139.01416 6698.164062 87.666512,-7389.01416 4533.23584 87.666512,-6139.013672 2368.509033 87.666512,-3640.5 2368.509033 87.666512,-1756.864868 -8488.729492 -110.839706,743.135132 -8488.729492 -110.839706,-507.006195 -6323.356445 -110.839706,-3007.523193 -6323.356445 -110.839706,-4257.385742 -8488.729492 -110.839706,-3007.522705 -10656.055664 -110.839706,-507.006317 -10656.055664 -110.839706,
2 , 230.847 , true , 6531.155273 3117.329102 154.804474,9032.947266 3117.329102 154.804474,7782.505371 5282.392578 154.804474,5279.960938 5282.392578 154.804474,4029.996582 3117.328857 154.804474,5279.960938 952.007019 154.804474,7782.505371 952.007019 154.804474,-3879.824707 8599.193359 -170.026901,-1379.839844 8599.193359 -170.026901,-2629.840088 10764.256836 -170.026901,-5130.337402 10764.256836 -170.026901,-6380.957031 8599.193359 -170.026901,-5130.336914 6437.116211 -170.026901,-2629.840088 6437.116211 -170.026901,-4888.378418 4548.721191 87.666512,-2389.871582 4548.721191 87.666512,-3639.871582 6713.649414 87.666512,-6138.378418 6713.648926 87.666512,-7388.378418 4548.720703 87.666512,-6138.37793 2383.993896 87.666512,-3639.871826 2383.993896 87.666512,-1762.378418 -8503.230469 -110.839706,737.621582 -8503.230469 -110.839706,-512.52063 -6337.842285 -110.839706,-3013.040527 -6337.842285 -110.839706,-4262.895508 -8503.230469 -110.839706,-3013.040039 -10670.556641 -110.839706,-512.520752 -10670.556641 -110.839706,
2 , 231.347 , true , 6517.123535 3123.928711 154.804474,9018.930664 3123.928711 154.804474,7768.473633 5288.992188 154.804474,5265.929199 5288.992188 154.804474,4015.972412 3123.928467 154.804474,5265.929199 958.604736 154.804474,7768.473633 958.604736 154.804474,-3895.090088 8596.499023 -170.026901,-1395.105225 8596.499023 -170.026901,-2645.105469 10761.5625 -170.026901,-5145.610352 10761.5625 -170.026901,-6396.22998 8596.499023 -170.026901,-5145.609863 6434.437012 -170.026901,-2645.105469 6434.437012 -170.026901,-4887.742676 4564.206055 87.666512,-2389.243408 4564.206055 87.666512,-3639.243408 6729.134277 87.666512,-6137.742676 6729.133789 87.666512,-7387.742676 4564.205566 87.666512,-6137.742188 2399.47876 87.666512,-3639.243652 2399.47876 87.666512,-1767.891968 -8517.731445 -110.839706,732.108032 -8517.731445 -110.839706,-518.03418 -6352.328125 -110.839706,-3018.557861 -6352.328125 -110.839706,-4268.405273 -8517.731445 -110.839706,-3018.557373 -10685.057617 -110.839706,-518.034302 -10685.057617 -110.839706,
2 , 231.848007 , true , 6503.091797 3130.52832 154.804474,9004.914062 3130.52832 154.804474,7754.441895 5295.591797 154.804474,5251.897461 5295.591797 154.804474,4001.948242 3130.528076 154.804474,5251.897461 965.202454 154.804474,7754.441895 965.202454 154.804474,-3910.355469 8593.804688 -170.026901,-1410.370605 8593.804688 -170.026901,-2660.37085 10758.868164 -170.026901,-5160.883301 10758.868164 -170.026901,-6411.50293 8593.804688 -170.026901,-5160.882812 6431.757812 -170.026901,-2660.37085 6431.757812 -170.026901,-4887.106934 4579.690918 87.666512,-2388.615234 4579.690918 87.666512,-3638.615234 6744.619141 87.666512,-6137.106934 6744.618652 87.666512,-7387.106934 4579.69043 87.666512,-6137.106445 2414.963623 87.666512,-3638.615479 2414.963623 87.666512,-1773.405518 -8532.232422 -110.839706,726.594482 -8532.232422 -110.839706,-523.547729 -6366.813965 -110.839706,-3024.075195 -6366.813965 -110.839706,-4273.915039 -8532.232422 -110.839706,-3024.074707 -10699.558594 -110.839706,-523.547852 -10699.558594 -110.839706,
2 , 232.347 , true , 6489.060059 3137.12793 154.804474,8990.897461 3137.12793 154.804474,7740.410156 5302.191406 154.804474,5237.865723 5302.191406 154.804474,3987.924072 3137.127686 154.804474,5237.865723 971.800171 154.804474,7740.410156 971.800171 154.804474,-3925.62085 8591.110352 -170.026901,-1425.635986 8591.110352 -170.026901,-2675.63623 10756.173828 -170.026901,-5176.15625 10756.173828 -170.026901,-6426.775879 8591.110352 -170.026901,-5176.155762 6429.078613 -170.026901,-2675.63623 6429.078613 -170.026901,-4886.471191 4595.175781 87.666512,-2387.987061 4595.175781 87.666512,-3637.987061 6760.104004 87.666512,-6136.471191 6760.103516 87.666512,-7386.471191 4595.175293 87.666512,-6136.470703 2430.448486 87.666512,-3637.987305 2430.448486 87.666512,-1778.919067 -8546.733398 -110.839706,721.080933 -8546.733398 -110.839706,-529.061279 -6381.299805 -110.839706,-3029.592529 -6381.299805 -110.839706,-4279.424805 -8546.733398 -110.839706,-3029.592041 -10714.05957 -110.839706,-529.061401 -10714.05957 -110.839706,
2 , 232.847 , true , 6475.02832 3143.727539 154.804474,8976.880859 3143.727539 154.804474,7726.378418 5308.791016 154.804474,5223.833984 5308.791016 154.804474,3973.899902 3143.727295 154.804474,5223.833984 978.397888 154.804474,7726.378418 978.397888 154.804474,-3940.88623 8588.416016 -170.026901,-1440.901367 8588.416016 -170.026901,-2690.901611 10753.479492 -170.026901,-5191.429199 10753.479492 -170.026901,-6442.048828 8588.416016 -170.026901,-5191.428711 6426.399414 -170.026901,-2690.901611 6426.399414 -170.026901,-4885.835449 4610.660645 87.666512,-2387.358887 4610.660645 87.666512,-3637.358887 6775.588867 87.666512,-6135.835449 6775.588379 87.666512,-7385.835449 4610.660156 87.666512,-6135.834961 2445.93335 87.666512,-3637.359131 2445.93335 87.666512,-1784.432617 -8561.234375 -110.839706,715.567383 -8561.234375 -110.839706,-534.574829 -6395.785645 -110.839706,-3035.109863 -6395.785645 -110.839706,-4284.93457 -8561.234375 -110.839706,-3035.109375 -10728.560547 -110.839706,-534.574951 -10728.560547 -110.839706,
2 , 233.348007 , true , 6460.996582 3150.327148 154.804474,8962.864258 3150.327148 154.804474,7712.34668 5315.390625 154.804474,5209.802246 5315.390625 154.804474,3959.875732 3150.326904 154.804474,5209.802246 984.995605 154.804474,7712.34668 984.995605 154.804474,-3956.151611 8585.72168 -170.026901,-1456.166748 8585.72168 -170.026901,-2706.166992 10750.785156 -170.026901,-5206.702148 10750.785156 -170.026901,-6457.321777 8585.72168 -170.026901,-5206.70166 6423.720215 -170.026901,-2706.166992 6423.720215 -170.026901,-4885.199707 4626.145508 87.666512,-2386.730713 4626.145508 87.666512,-3636.730713 6791.07373 87.666512,-6135.199707 6791.073242 87.666512,-7385.199707 4626.14502 87.666512,-6135.199219 2461.418213 87.666512,-3636.730957 2461.418213 87.666512,-1789.946167 -8575.735352 -110.839706,710.053833 -8575.735352 -110.839706,-540.088379 -6410.271484 -110.839706,-3040.627197 -6410.271484 -110.839706,-4290.444336 -8575.735352 -110.839706,-3040.626709 -10743.061523 -110.839706,-540.088501 -10743.061523 -110.839706,
2 , 233.848007 , true , 6446.964844 3156.926758 154.804474,8948.847656 3156.926758 154.804474,7698.314941 5321.990234 154.804474,5195.770508 5321.990234 154.804474,3945.851562 3156.926514 154.804474,5195.770508 991.593323 154.804474,7698.314941 991.593323 154.804474,-3971.416992 8583.027344 -170.026901,-1471.432129 8583.027344 -170.026901,-2721.432373 10748.09082 -170.026901,-5221.975098 10748.09082 -170.026901,-6472.594727 8583.027344 -170.026901,-5221.974609 6421.041016 -170.026901,-2721.432373 6421.041016 -170.026901,-4884.563965 4641.630371 87.666512,-2386.102539 4641.630371 87.666512,-3636.102539 6806.558594 87.666512,-6134.563965 6806.558105 87.666512,-7384.563965 4641.629883 87.666512,-6134.563477 2476.903076 87.666512,-3636.102783 2476.903076 87.666512,-1795.459717 -8590.236328 -110.839706,704.540283 -8590.236328 -110.839706,-545.601929 -6424.757324 -110.839706,-3046.144531 -6424.757324 -110.839706,-4295.954102 -8590.236328 -110.839706,-3046.144043 -10757.5625 -110.839706,-545.602051 -10757.5625 -110.839706,
2 , 234.348007 , true , 6432.933105 3163.526367 154.804474,8934.831055 3163.526367 154.804474,7684.283203 5328.589844 154.804474,5181.73877 5328.589844 154.804474,3931.827393 3163.526123 154.804474,5181.73877 998.19104 154.804474,7684.283203 998.19104 154.804474,-3986.682373 8580.333008 -170.026901,-1486.69751 8580.333008 -170.026901,-2736.697754 10745.396484 -170.026901,-5237.248047 10745.396484 -170.026901,-6487.867676 8580.333008 -170.026901,-5237.247559 6418.361816 -170.026901,-2736.697754 6418.361816 -170.026901,-4883.928223 4657.115234 87.666512,-2385.474365 4657.115234 87.666512,-3635.474365 6822.043457 87.666512,-6133.928223 6822.042969 87.666512,-7383.928223 4657.114746 87.666512,-6133.927734 2492.387939 87.666512,-3635.474609 2492.387939 87.666512,-1800.973267 -8604.737305 -110.839706,699.026733 -8604.737305 -110.839706,-551.115479 -6439.243164 -110.839706,-3051.661865 -6439.243164 -110.839706,-4301.463867 -8604.737305 -110.839706,-3051.661377 -10772.063477 -110.839706,-551.115601 -10772.063477 -110.839706,
2 , 234.848007 , true , 6418.901367 3170.125977 154.804474,8920.814453 3170.125977 154.804474,7670.251465 5335.189453 154.804474,5167.707031 5335.189453 154.804474,3917.803223 3170.125732 154.804474,5167.707031 1004.788757 154.804474,7670.251465 1004.788757 154.804474,-4001.947754 8577.638672 -170.026901,-1501.962891 8577.638672 -170.026901,-2751.963135 10742.702148 -170.026901,-5252.520996 10742.702148 -170.026901,-6503.140625 8577.638672 -170.026901,-5252.520508 6415.682617 -170.026901,-2751.963135 6415.682617 -170.026901,-4883.29248 4672.600098 87.666512,-2384.846191 4672.600098 87.666512,-3634.846191 6837.52832 87.666512,-6133.29248 6837.527832 87.666512,-7383.29248 4672.599609 87.666512,-6133.291992 2507.872803 87.666512,-3634.846436 2507.872803 87.666512,-1806.486816 -8619.238281 -110.839706,693.513184 -8619.238281 -110.839706,-556.629028 -6453.729004 -110.839706,-3057.179199 -6453.729004 -110.839706,-4306.973633 -8619.238281 -110.839706,-3057.178711 -10786.564453 -110.839706,-556.62915 -10786.564453 -110.839706,
2 , 235.348007 , true , 6404.869629 3176.725586 154.804474,8906.797852 3176.725586 154.804474,7656.219727 5341.789062 154.804474,5153.675293 5341.789062 154.804474,3903.779053 3176.725342 154.804474,5153.675293 1011.386475 154.804474,7656.219727 1011.386475 154.804474,-4017.213135 8574.944336 -170.026901,-1517.228271 8574.944336 -170.026901,-2767.228516 10740.007812 -170.026901,-5267.793945 10740.007812 -170.026901,-6518.413574 8574.944336 -170.026901,-5267.793457 6413.003418 -170.026901,-2767.228516 6413.003418 -170.026901,-4882.656738 4688.084961 87.666512,-2384.218018 4688.084961 87.666512,-3634.218018 6853.013184 87.666512,-6132.656738 6853.012695 87.666512,-7382.656738 4688.084473 87.666512,-6132.65625 2523.357666 87.666512,-3634.218262 2523.357666 87.666512,-1812.000366 -8633.739258 -110.839706,687.999634 -8633.739258 -110.839706,-562.142578 -6468.214844 -110.839706,-3062.696533 -6468.214844 -110.839706,-4312.483398 -8633.739258 -110.839706,-3062.696045 -10801.06543 -110.839706,-562.1427 -10801.06543 -110.839706,
2 , 235.848007 , true , 6390.837891 3183.325195 154.804474,8892.78125 3183.325195 154.804474,7642.187988 5348.388672 154.804474,5139.643555 5348.388672 154.804474,3889.754883 3183.324951 154.804474,5139.643555 1017.984192 154.804474,7642.187988 1017.984192 154.804474,-4032.478516 8572.25 -170.026901,-1532.493652 8572.25 -170.026901,-2782.493896 10737.313477 -170.026901,-5283.066895 10737.313477 -170.026901,-6533.686523 8572.25 -170.026901,-5283.066406 6410.324219 -170.026901,-2782.493896 6410.324219 -170.026901,-4882.020996 4703.569824 87.666512,-2383.589844 4703.569824 87.666512,-3633.589844 6868.498047 87.666512,-6132.020996 6868.497559 87.666512,-7382.020996 4703.569336 87.666512,-6132.020508 2538.842529 87.666512,-3633.590088 2538.842529 87.666512,-1817.513916 -8648.240234 -110.839706,682.486084 -8648.240234 -110.839706,-567.656128 -6482.700684 -110.839706,-3068.213867 -6482.700684 -110.839706,-4317.993164 -8648.240234 -110.839706,-3068.213379 -10815.566406 -110.839706,-567.65625 -10815.566406 -110.839706,
2 , 236.348007 , true , 6376.806152 3189.924805 154.804474,8878.764648 3189.924805 154.804474,7628.15625 5354.988281 154.804474,5125.611816 5354.988281 154.804474,3875.730713 3189.924561 154.804474,5125.611816 1024.582031 154.804474,7628.15625 1024.582031 154.804474,-4047.743896 8569.555664 -170.026901,-1547.759033 8569.555664 -170.026901,-2797.759277 10734.619141 -170.026901,-5298.339844 10734.619141 -170.026901,-6548.959473 8569.555664 -170.026901,-5298.339355 6407.64502 -170.026901,-2797.759277 6407.64502 -170.026901,-4881.385254 4719.054688 87.666512,-2382.96167 4719.054688 87.666512,-3632.96167 6883.98291 87.666512,-6131.385254 6883.982422 87.666512,-7381.385254 4719.054199 87.666512,-6131.384766 2554.327393 87.666512,-3632.961914 2554.327393 87.666512,-1823.027466 -8662.741211 -110.839706,676.972534 -8662.741211 -110.839706,-573.169678 -6497.186523 -110.839706,-3073.731201 -6497.186523 -110.839706,-4323.50293 -8662.741211 -110.839706,-3073.730713 -10830.067383 -110.839706,-573.1698 -10830.067383 -110.839706,
2 , 236.848007 , true , 6362.774414 3196.524414 154.804474,8864.748047 3196.524414 154.804474,7614.124512 5361.587891 154.804474,5111.580078 5361.587891 154.804474,3861.706543 3196.52417 154.804474,5111.580078 1031.181641 154.804474,7614.124512 1031.181641 154.804474,-4063.009277 8566.861328 -170.026901,-1563.024414 8566.861328 -170.026901,-2813.024658 10731.924805 -170.026901,-5313.612793 10731.924805 -170.026901,-6564.232422 8566.861328 -170.026901,-5313.612305 6404.96582 -170.026901,-2813.024658 6404.96582 -170.026901,-4880.749512 4734.539551 87.666512,-2382.333496 4734.539551 87.666512,-3632.333496 6899.467773 87.666512,-6130.749512 6899.467285 87.666512,-7380.749512 4734.539062 87.666512,-6130.749023 2569.812256 87.666512,-3632.33374 2569.812256 87.666512,-1828.541016 -8677.242188 -110.839706,671.458984 -8677.242188 -110.839706,-578.683228 -6511.672363 -110.839706,-3079.248535 -6511.672363 -110.839706,-4329.012695 -8677.242188 -110.839706,-3079.248047 -10844.568359 -110.839706,-578.68335 -10844.568359 -110.839706,
2 , 237.348007 , true , 6348.742676 3203.124023 154.804474,8850.731445 3203.124023 154.804474,7600.092773 5368.1875 154.804474,5097.54834 5368.1875 154.804474,3847.682373 3203.123779 154.804474,5097.54834 1037.78125 154.804474,7600.092773 1037.78125 154.804474,-4078.274658 8564.166992 -170.026901,-1578.289795 8564.166992 -170.026901,-2828.290039 10729.230469 -170.026901,-5328.885742 10729.230469 -170.026901,-6579.505371 8564.166992 -170.026901,-5328.885254 6402.286621 -170.026901,-2828.290039 6402.286621 -170.026901,-4880.11377 4750.024414 87.666512,-2381.705322 4750.024414 87.666512,-3631.705322 6914.952637 87.666512,-6130.11377 6914.952148 87.666512,-7380.11377 4750.023926 87.666512,-6130.113281 2585.297119 87.666512,-3631.705566 2585.297119 87.666512,-1834.054565 -8691.743164 -110.839706,665.945435 -8691.743164 -110.839706,-584.196777 -6526.158203 -110.839706,-3084.765869 -6526.158203 -110.839706,-4334.522461 -8691.743164 -110.839706,-3084.765381 -10859.069336 -110.839706,-584.196899 -10859.069336 -110.839706,
2 , 237.848999 , true , 6334.710938 3209.723633 154.804474,8836.714844 3209.723633 154.804474,7586.061035 5374.787109 154.804474,5083.516602 5374.787109 154.804474,3833.658203 3209.723389 154.804474,5083.516602 1044.380859 154.804474,7586.061035 1044.380859 154.804474,-4093.540039 8561.472656 -170.026901,-1593.555176 8561.472656 -170.026901,-2843.55542 10726.536133 -170.026901,-5344.158691 10726.536133 -170.026901,-6594.77832 8561.472656 -170.026901,-5344.158203 6399.607422 -170.026901,-2843.55542 6399.607422 -170.026901,-4879.478027 4765.509277 87.666512,-2381.077148 4765.509277 87.666512,-3631.077148 6930.4375 87.666512,-6129.478027 6930.437012 87.666512,-7379.478027 4765.508789 87.666512,-6129.477539 2600.781982 87.666512,-3631.077393 2600.781982 87.666512,-1839.568115 -8706.244141 -110.839706,660.431885 -8706.244141 -110.839706,-589.710327 -6540.644043 -110.839706,-3090.283203 -6540.644043 -110.839706,-4340.032227 -8706.244141 -110.839706,-3090.282715 -10873.570312 -110.839706,-589.710449 -10873.570312 -110.839706,
2 , 238.348999 , true , 6320.679199 3216.323242 154.804474,8822.698242 3216.323242 154.804474,7572.029297 5381.386719 154.804474,5069.484863 5381.386719 154.804474,3819.634033 3216.322998 154.804474,5069.484863 1050.980469 154.804474,7572.029297 1050.980469 154.804474,-4108.812012 8558.77832 -170.026901,-1608.820557 8558.77832 -170.026901,-2858.820801 10723.841797 -170.026901,-5359.431641 10723.841797 -170.026901,-6610.05127 8558.77832 -170.026901,-5359.431152 6396.928223 -170.026901,-2858.820801 6396.928223 -170.026901,-4878.842285 4780.994141 87.666512,-2380.448975 4780.994141 87.666512,-3630.448975 6945.922363 87.666512,-6128.842285 6945.921875 87.666512,-7378.842285 4780.993652 87.666512,-6128.841797 2616.266846 87.666512,-3630.449219 2616.266846 87.666512,-1845.081665 -8720.745117 -110.839706,654.918335 -8720.745117 -110.839706,-595.223877 -6555.129883 -110.839706,-3095.800537 -6555.129883 -110.839706,-4345.541992 -8720.745117 -110.839706,-3095.800049 -10888.071289 -110.839706,-595.223999 -10888.071289 -110.839706,
2 , 238.848999 , true , 6306.647461 3222.922852 154.804474,8808.681641 3222.922852 154.804474,7557.997559 5387.986328 154.804474,5055.453125 5387.986328 154.804474,3805.609863 3222.922607 154.804474,5055.453125 1057.580078 154.804474,7557.997559 1057.580078 154.804474,-4124.084961 8556.083984 -170.026901,-1624.085938 8556.083984 -170.026901,-2874.086182 10721.147461 -170.026901,-5374.70459 10721.147461 -170.026901,-6625.324219 8556.083984 -170.026901,-5374.704102 6394.249023 -170.026901,-2874.086182 6394.249023 -170.026901,-4878.206543 4796.479004 87.666512,-2379.820801 4796.479004 87.666512,-3629.820801 6961.407227 87.666512,-6128.206543 6961.406738 87.666512,-7378.206543 4796.478516 87.666512,-6128.206055 2631.751709 87.666512,-3629.821045 2631.751709 87.666512,-1850.595215 -8735.246094 -110.839706,649.404785 -8735.246094 -110.839706,-600.737427 -6569.615723 -110.839706,-3101.317871 -6569.615723 -110.839706,-4351.051758 -8735.246094 -110.839706,-3101.317383 -10902.572266 -110.839706,-600.737549 -10902.572266 -110.839706,
2 , 239.348999 , true , 6292.615723 3229.522461 154.804474,8794.665039 3229.522461 154.804474,7543.96582 5394.585938 154.804474,5041.421387 5394.585938 154.804474,3791.585693 3229.522217 154.804474,5041.421387 1064.179688 154.804474,7543.96582 1064.179688 154.804474,-4139.35791 8553.389648 -170.026901,-1639.351318 8553.389648 -170.026901,-2889.351562 10718.453125 -170.026901,-5389.977539 10718.453125 -170.026901,-6640.597168 8553.389648 -170.026901,-5389.977051 6391.569824 -170.026901,-2889.351562 6391.569824 -170.026901,-4877.570801 4811.963867 87.666512,-2379.192627 4811.963867 87.666512,-3629.192627 6976.89209 87.666512,-6127.570801 6976.891602 87.666512,-7377.570801 4811.963379 87.666512,-6127.570312 2647.236572 87.666512,-3629.192871 2647.236572 87.666512,-1856.108765 -8749.74707 -110.839706,643.891235 -8749.74707 -110.839706,-606.250977 -6584.101562 -110.839706,-3106.835205 -6584.101562 -110.839706,-4356.561523 -8749.74707 -110.839706,-3106.834717 -10917.073242 -110.839706,-606.251099 -10917.073242 -110.839706,
2 , 239.848999 , true , 6278.583984 3236.12207 154.804474,8780.648438 3236.12207 154.804474,7529.934082 5401.185547 154.804474,5027.389648 5401.185547 154.804474,3777.561523 3236.121826 154.804474,5027.389648 1070.779297 154.804474,7529.934082 1070.779297 154.804474,-4154.630859 8550.695312 -170.026901,-1654.616699 8550.695312 -170.026901,-2904.616943 10715.758789 -170.026901,-5405.250488 10715.758789 -170.026901,-6655.870117 8550.695312 -170.026901,-5405.25 6388.890625 -170.026901,-2904.616943 6388.890625 -170.026901,-4876.935059 4827.44873 87.666512,-2378.564453 4827.44873 87.666512,-3628.564453 6992.376953 87.666512,-6126.935059 6992.376465 87.666512,-7376.935059 4827.448242 87.666512,-6126.93457 2662.721436 87.666512,-3628.564697 2662.721436 87.666512,-1861.622314 -8764.248047 -110.839706,638.377686 -8764.248047 -110.839706,-611.764526 -6598.587402 -110.839706,-3112.352539 -6598.587402 -110.839706,-4362.071289 -8764.248047 -110.839706,-3112.352051 -10931.574219 -110.839706,-611.764648 -10931.574219 -110.839706,
